Epoch,train_loss,val_loss,test_loss,diff_seed_loss,out_of_domain_loss,diff_model_loss,diff_mod_rand_loss,obsv_test_loss,intv_test_loss 
0,10217241.098484848,3668159.085855266,3429988.668768102,3508512.3695135354,4649139.880078125,6461710.33671875,4748040.547300446,3531266.9457761287,3501965.6619074345 
1,3337886.413944129,3385068.0554379723,3168860.363619461,3225019.77874294,1188712.7637672038,4015512.826269531,5351116.030476618,3206097.876289713,3245724.9061983475 
2,3043583.49609375,3242960.1502531203,3034369.3962353733,3080843.6799045987,448155.92443166376,2977089.9148040772,5932288.312006664,3059043.331725538,3178811.820752532 
3,2877235.011245265,3182005.802203356,3052304.405298492,3051613.5760796545,383587.88762413035,2750179.498416233,7210840.531187916,3090745.0387778576,3358544.971937832 
4,2791292.0839251895,2748124.303747164,2694521.9677359792,2746395.511690712,552488.9828123614,3532505.7244506837,5932263.624370395,2773126.371526092,2964493.2980351686 
5,2807203.684303977,2629289.0554388925,2551692.4043667847,2601163.296049488,513634.2964923978,3388836.035218811,5954396.403237009,2610255.7192350714,2823653.025999871 
6,2629277.4961529355,2580319.68707286,2511081.838196252,2566490.5943865567,511325.3655418773,3272504.612133789,6793378.206323806,2611035.5155621176,2932687.2363949595 
7,2571704.4981060605,2421757.1699864366,2400553.961324156,2451801.7605796843,819986.1301136808,3748093.494946289,6480684.338755738,2485568.5640773415,2812508.990547538 
8,2469084.938742898,3132987.0632429686,2942146.077700456,2983313.828560531,397427.4259469509,2158203.482751465,9509858.678401757,2932810.388241723,3579083.3908593664 
9,2440229.9449573862,2177183.8386098687,2153968.8682046966,2220239.5032250597,763762.9355174303,3135907.810888672,8122848.234572477,2241112.2966587665,2817526.841991972 
10,2010025.7412997158,1705814.927538091,1798562.347343684,1811437.100752951,654895.3238077402,2565466.016204834,9766639.034711171,1845393.1276149042,2836792.1399699366 
11,1481098.7482244319,2130603.6027954156,2265499.502816313,2272586.855409413,930548.2931389577,3092420.932104492,11821021.347532345,2286088.979797101,3936363.666021138 
12,879468.096738873,1201098.9079506928,1251752.75486158,1220471.995890552,580374.5467333138,2370366.8966888427,13138721.062042357,1207809.9247815846,3523039.9177795528 
13,380902.43493282434,261355.4296733737,232816.69077847566,243050.60548297764,458303.78506160324,1552287.6947174072,16150431.414940063,244618.31289996655,3456295.819314904 
14,244326.06210419626,261353.60033511638,281920.5076601638,250980.64158943295,624478.7143371224,1762571.5967834473,15879552.417860571,253397.84437914714,3599161.11957351 
15,149323.74933416193,138013.69350663014,153573.51961649788,129049.69434871673,615594.9459398634,1681725.780706787,16178120.267999604,128089.94374065808,3613765.843932192 
16,144062.67848159326,93056.58801979343,88498.34358335535,86151.97969512883,724561.2951139413,1830541.2728393555,16390343.157733679,88620.63154388517,3595001.346895865 
17,76661.77886038115,148305.70495270708,146289.1790287516,141643.8324765116,603506.9909851685,1506118.5022216798,16731077.683937883,152038.66143469512,3621749.658438887 
18,521011.9864723899,471454.32274455496,412957.11266120273,399855.5631487012,908166.266880206,1480607.841467285,16138468.639794078,433784.1221930914,3485676.284354931 
19,93622.38496722597,97706.7616066736,70059.60200890733,80019.97350152434,971311.5003285498,1832646.5359375,15799842.945131015,81742.9560188042,3405677.186805145 
20,46478.451098817764,29593.14045972791,26638.9300121278,24752.59383496344,821833.1110924132,1822205.7926757813,16473436.558857419,27902.000416284798,3553675.523034357 
21,42521.31345344312,76440.14818111082,79084.83418368797,72849.8607476309,948626.538390565,1976157.4385253906,16288659.967729378,80545.61451030913,3534361.2753619947 
22,33911.640976414536,18632.098684089517,16418.26463253403,15333.31640538741,860006.9928476572,1977415.1843261719,16302398.966690158,16287.999078878947,3539245.1006504125 
23,88880.22386955493,103954.22674405079,90695.28000937734,100581.80577384848,875456.9124169096,1830859.7494018555,15722428.214410951,100318.05288426616,3362521.810135842 
24,171680.66931059866,45055.21838040402,43483.620318714326,40276.43304867893,1189757.131309423,1953854.1040527343,15423393.225700045,44737.590035478956,3222160.1633003517 
25,46414.206117572205,24526.9804399057,23822.77083596732,21935.052943186834,1166298.0655879565,1983440.1102539063,15741758.810694862,21765.15338386856,3376693.0836668024 
26,42377.33114993933,99556.78213163071,113422.9209508035,100627.51207114756,1140460.1005435712,2030862.5188964843,15757910.927804183,95642.48250661808,3533538.230796814 
27,60766.5296496767,22610.785550259676,20704.307136663134,19136.285200666076,1045217.5753240555,1809078.2110473632,15841295.810182571,19815.641111294924,3384309.0766924154 
28,24305.215719974403,12505.196540186802,14699.593862773643,11532.93393869549,1095313.6112763511,1916437.8483886719,15816089.902161704,13333.20733074178,3442582.108845707 
29,15060.13200933283,29672.127521505372,33961.09254859057,29377.58413787447,1056091.9973812723,1935691.482055664,15722943.331945801,31941.546076071263,3450419.988177676 
30,15683.89747504032,12903.619209298915,12915.224528213756,10504.011745597609,982423.6508359887,1867128.1169311523,15848799.691052973,12498.698429266364,3441869.4525185213 
31,12986.440589211204,15492.484542605778,14136.207255260295,15743.391749449493,946394.5848429247,1750736.0045166016,15902674.460222732,13739.122635974922,3439862.2016392443 
32,15650.292026635372,14144.371684824428,18341.99211923473,13258.40434369836,979491.8173214316,1821662.1085205078,15802145.204635333,16342.68010710273,3460881.535449427 
33,143907.14499733664,439769.6031128294,497027.67377168604,438369.0906860664,1153698.032125628,1951381.509802246,14936849.112945938,420739.4588879317,3627742.184907496 
34,156529.27130496863,213759.5476412442,178944.28962974416,168277.1010040231,870858.5318347305,1356702.0798828125,15459887.138911152,179639.4423722744,3154681.323596856 
35,57766.643408573036,97015.88649935709,80468.86410440918,80596.47033172622,1078233.4932196713,1580179.883276367,15176815.908591937,80398.93114165649,3233406.830462192 
36,106337.85970283276,55800.258883308416,54742.521760035925,47012.93443748746,905921.7859088948,1446300.0975585938,15271254.758735688,54339.08434334416,3172298.2513827714 
37,91033.41899062648,25627.660908485865,26552.153290498638,22317.939180117846,1077161.095193771,1680981.917602539,14920741.770848734,25371.216615505702,3148196.1748034107 
38,128534.52245538885,223574.72172102274,243302.36418230832,199065.28747896053,835784.4877225757,1468123.323022461,15296860.197215175,223164.88964867181,3378437.5031124526 
39,51158.07702035615,11025.837051842776,10795.305871712664,9766.325528575853,1143169.0153192386,1618925.3884399415,15342476.56010313,10214.50922716409,3216034.7683627065 
40,11982.555071512857,12402.373384708384,16287.767156519461,12643.773862652108,1128751.3252063394,1566694.7378051758,15636180.136816781,14207.627608202583,3309305.85253477 
41,7278.570201180198,6737.624815353296,6458.163791275893,5748.191837614402,1107463.5013764359,1534992.5627075196,15526741.848569596,6307.278063794971,3261729.3442726084 
42,123516.87207655473,92735.90085624572,77676.51932653868,80703.50495403707,860861.4407731777,1280496.3453674316,15593797.095858121,86050.84123384672,3152574.423086439 
43,28492.813688336,18442.800708328738,12669.121358285554,13928.497971000896,927921.0526464417,1472273.146069336,15218024.383342743,15179.452823775448,3154528.56130589 
44,31300.057509451202,11481.47149107626,11325.98135275166,11302.710605331324,852800.9845536425,1321458.1642456055,15731808.42458024,11751.100158892757,3250710.553456458 
45,18912.01769510905,57677.40046376073,46003.420946865444,44068.020589457636,944932.9555371434,1357146.844659424,15491723.192631127,48692.96229029521,3212608.7217047336 
46,28421.795590718586,26511.012626813517,32060.64476850939,25264.84028046746,1050860.915178703,1556774.6798339845,15221515.85916214,28246.220649986015,3239525.3323276876 
47,19214.570819970333,15070.80203408955,10556.00108048444,10874.963181425492,915988.8087613926,1352390.603112793,15472196.690934658,12504.745563611761,3198737.7379153697 
48,8043.137845126065,15275.323681071608,10387.756063997022,11239.454651637376,886411.5654384437,1381004.2142395019,15567555.492028046,11703.763334470616,3238559.392154768 
49,12275.858610326593,8648.272283871347,5857.586519729967,5815.021777547896,923779.3496225744,1432693.2948303223,15599653.850084115,6815.440628474625,3264101.5830827877 
50,12837.93109258016,15252.865595128802,12504.44295953566,12346.504529300146,887018.9084646176,1388865.58694458,15357485.787869686,13867.831294378639,3199639.483095025 
51,99211.15333094742,26006.653075616392,22075.454224016154,20621.804452851786,1082248.9626027942,1403602.6328735352,14951381.477524258,24389.615009162433,3099958.358346041 
52,129939.29494222005,26219.429355005836,19764.677703380585,20329.42895392701,997539.5729599695,1279947.0842102051,14922101.947381591,22691.798906692675,3005949.6480075847 
53,43928.5832491788,72998.54302435368,72888.71403657955,71664.64104868918,930037.3293414043,1245980.9719848633,15205541.75769261,78460.16892026104,3116893.6749082664 
54,32415.550590283943,30450.445287059163,21898.66051294308,22559.469931149295,964819.6121439831,1236589.4903930663,14766902.848273309,25359.97563564223,3021660.550534236 
55,25714.951330242737,60099.57781793094,68306.84492157835,58923.712359279765,1016631.2123286547,1419234.1639648438,14895798.220784072,56437.53854483966,3173594.940095736 
56,58333.95436604818,17099.44326945684,16503.190299971237,14445.13428950794,1068153.1938077067,1339334.6033935547,14606733.50357143,16115.379370613955,3000894.8362299604 
57,30766.410226532906,24259.00958459431,20948.151630214725,24629.333994710258,1144736.765314956,1322665.3105895997,14857317.076083278,21171.63211728707,3072083.8945255233 
58,79454.27730444705,196557.70465616384,170705.4086396812,176783.37444872857,925980.5534998536,969354.0545593261,15429468.602796316,175700.42834843398,3107140.793320615 
59,167402.8900608872,104576.22708265328,100483.2944215754,87792.19640924301,1180975.0446763108,1387455.5074584961,14656996.721008396,97140.97339631469,2962012.027567209 
60,105187.86070852568,148836.01913386353,148785.15357837026,149691.3956469424,1405110.0207811622,1498436.489868164,14420897.882921696,139717.74361175092,3040629.047784932 
61,24600.19889600349,32782.96902268546,37759.40831308336,32326.92002141811,1171362.9450948916,1306428.4605895996,14648160.375418164,33876.461730945295,3026219.035081108 
62,27056.249728347317,30625.734772474814,25687.717328158153,24285.39752837587,1327744.792860289,1368431.0399414063,14492999.784434091,27472.413539540066,2923693.1382463034 
63,18865.885705658882,47687.4150267529,42063.72120052742,40439.858182820535,1073127.3958448358,1221190.2426269532,14999827.685473919,40665.92563911174,3020586.7062592204 
64,50618.83390022047,133807.5465725309,148635.2405963234,140739.4098786932,1118927.5755014778,1366608.728125,14687382.769606542,135908.94729039966,3153463.872928989 
65,142781.8766969623,88302.97861993498,71296.6559097264,70227.95367064852,1227518.6969993114,1332283.7723480226,14045742.144931389,78213.4924470067,2799230.628480912 
66,14336.382114525997,36857.093465754144,29039.910371824477,29196.384487868145,973563.9127266497,1251927.6083435058,14703241.209531605,30759.6397547964,2926011.320059468 
67,14209.92439732407,20594.61687173094,18360.247943118007,16585.04366425504,983634.7111488421,1280198.573675537,14606466.993848752,18846.408234725706,2912237.3773837634 
68,9250.530595490427,10499.036690658993,9225.629034408057,7798.855823981622,1005829.8963884781,1355209.908569336,14630865.70679362,10373.384701639414,2963763.0185768614 
69,17739.33328859734,74343.83638176176,86280.99228475925,76293.62537183873,917140.0862768145,1363765.0928649902,14741404.708080005,81129.35376528636,3119155.2566706953 
70,46169.963651714905,15224.771094454452,14762.44797207917,13882.208537282237,988668.667362123,1396973.348083496,14184279.362057114,16895.555189584567,2867780.1198061863 
71,45160.1533427383,32059.365656769936,24733.646865296076,23942.219084117747,882088.7500338852,1242292.471850586,14454290.450980758,28495.52794566527,2850104.151932906 
72,27417.59162671638,52779.89996268228,51160.44288978229,46503.232500599326,770286.6275173001,1170396.474331665,14966143.0618084,50065.672488367374,2952439.11125326 
73,37108.0357464877,28209.91913618375,20408.3681483306,20091.694444911554,1064257.3811184065,1318870.9210388183,14135419.520899724,22250.349607376753,2810485.0107102757 
74,37091.229964747574,10089.521611452723,11128.671580626733,10562.293809591793,918717.3030663499,1325516.9882080078,14224118.387299113,10749.92309326902,2848313.4388216976 
75,12973.611571572044,7395.6972126904875,6737.9989565350115,6319.411891813436,845702.4913675506,1245281.0364257812,14506344.793003654,6098.7822603371,2887391.4653888675 
76,8219.752594918915,8110.333347510546,6692.195891834174,5963.306885726005,917293.1431890377,1246792.1363128661,14494987.17084465,7514.701167600416,2905308.8791714963 
77,10242.23475889726,9276.312387369573,8570.50878575672,8088.395935003925,912284.8760756352,1280807.6754943847,14482836.626510859,8421.73480838742,2914904.8059082637 
78,8849.359720403498,17546.58630491074,15904.71169687766,13252.77145412555,967167.2709121279,1245767.5903656005,14443939.403373124,15901.925374777615,2888162.908458548 
