Epoch,train_loss,val_loss,test_loss,diff_seed_loss,out_of_domain_loss,diff_model_loss,diff_mod_rand_loss,obsv_test_loss,intv_test_loss 
0,1.5198446974285285,0.14204183307640506,0.16670881381878672,0.1587994798840397,3.4624513567851234,6.665793434541794,0.1528793465939837,0.15774314785239058,0.1423656725146701 
1,0.1359939225949347,0.1001376160424723,0.11272076673881139,0.10474689059645428,4.119839288020086,8.164668036134207,0.10115333772468045,0.10681459662896792,0.09144134360922748 
2,0.09372236663969516,0.11133452483835747,0.11276419968797964,0.10830416704412435,3.6257072209336774,6.068181094432703,0.11228963018852198,0.11199296251880075,0.10700295358863343 
3,0.07228767816823992,0.12100609692805857,0.12545865533500233,0.13483675098031273,2.97387622781755,4.280372514520482,0.12668681229864945,0.11957941242998942,0.12653242572513718 
4,0.04728582893166634,0.05773176537259831,0.0654492161552685,0.06176870147524838,3.8028878583294414,6.0886727040294275,0.05497392074908021,0.055541701058053686,0.06575015883947373 
5,0.04013624818595197,0.0539580168095068,0.05508350502639815,0.06139874162315388,2.696073290056643,3.5719331580059475,0.05459130386130724,0.04836224671515197,0.054192285357358774 
6,0.03390389630856754,0.029522593362903946,0.028378389003825513,0.02907324222008114,2.9713748164005436,3.9748732150803856,0.029684526555505297,0.02633514577550784,0.029171227141350897 
7,0.022981204440866626,0.020043320131103413,0.02023180632135999,0.020529421656712545,2.785360100672573,3.235750052026117,0.019266490160343784,0.01746269670800773,0.01987136075193856 
8,0.021192802193003114,0.02822468600457897,0.027740647061847312,0.02834616570779684,2.455562051802648,2.5783396139639536,0.02677660127367283,0.02372022186045939,0.025714952456788964 
9,0.02287499152192719,0.04389695646640293,0.04545080205004856,0.040909875322697284,2.069100563541843,1.8920410771975382,0.04859655693252609,0.04494000134762665,0.04213992937906772 
10,0.018767808405479598,0.02254262259951645,0.01983581078370416,0.020376340045761675,2.3896784873412344,2.3078893559934928,0.019417219151016952,0.018958797924594963,0.018896149409322112 
11,0.024637970206888647,0.01607752525870534,0.01673504955003111,0.018186070880459582,2.2726904811974236,2.05742367973819,0.01354262680526741,0.015869168845225157,0.01560653684900668 
12,0.02030214805431156,0.018300166786403338,0.014840006753692434,0.015040746912652914,2.126717243608358,1.5921090915167355,0.013987202147397858,0.01409587348539958,0.013788226042955199 
13,0.019430155346829753,0.021038109379639753,0.017444008831041122,0.017330093068317252,1.771517558289662,1.4391755134299102,0.01700651204528327,0.015091304061138011,0.015874797402211448 
14,0.016159476487673324,0.0331153727681524,0.036421242501332704,0.03323946659745598,2.073250035744877,1.6523054780312123,0.031262884261820466,0.03166952421183371,0.03091231344883134 
15,0.02286524985251934,0.013330009790093527,0.013313864045007721,0.013226218778124821,1.962274222580939,1.633043188152903,0.014688581967229076,0.013827377623258608,0.012627010955545793 
16,0.01137293553862643,0.014349792682070964,0.01630505860300582,0.013833842105126237,2.064978062331599,1.7443838389404658,0.016142735126683228,0.014707690037634358,0.013907943407995527 
17,0.011078070256740884,0.028636092613165885,0.02678266023181349,0.027819242789695053,2.0262129434550333,1.8716470854803662,0.02724862765152615,0.02722542981373568,0.025502494927504494 
18,0.02067761135659759,0.013880542757131032,0.012171972683448237,0.010974795530199265,2.2403487567900946,1.6565400262169816,0.011952763257864873,0.011848862488847223,0.011655145871933215 
19,0.01243909737240756,0.009739150413303655,0.009866226250283697,0.00925680907841695,2.074141690034791,1.5865437363072143,0.0095865801514595,0.00928107891572667,0.008406634979803141 
20,0.01886588629669418,0.023107345986357726,0.02398214335572371,0.02020539316795933,2.0912552746024176,1.4598281887054554,0.02413225955257636,0.02287950946054238,0.022337411433521616 
21,0.1034774717647286,0.08080556098680679,0.08347031434759034,0.08056392421179213,1.9817489361219203,2.0109735067193064,0.0947432955739643,0.08252350129358757,0.07991604656768878 
22,0.045921839365760345,0.0160947020076397,0.015464278099423091,0.016501894165757137,2.7826840232719934,1.9144622115071446,0.01823036660787718,0.01683508841710548,0.01886076496547364 
23,0.010887304735220052,0.008427246005001603,0.008556453305935265,0.008691663946780892,2.3518802130239926,1.5704995379612001,0.008534219630469853,0.007814769416245681,0.008182742392133235 
24,0.01045945785638954,0.008616849319763364,0.008991310407082058,0.009334043213874566,2.2489744335736988,1.4116066909873368,0.008555436087769808,0.010257532789555235,0.009315021354774845 
25,0.015366477319647938,0.01876353115315668,0.01879155651114455,0.019085810104509448,2.2465157185271893,1.6412140844341565,0.020904254751910222,0.019631575834804415,0.01885589607800826 
26,0.028669479775778724,0.022172863108875635,0.020697989086876638,0.019203417414758218,1.9076972636797618,1.8821331571674338,0.01873347714178326,0.019470814469298513,0.019202060389633544 
27,0.020958630022615773,0.010578849619155327,0.009798929294687595,0.009333286470023693,2.0162008289064155,1.8257581968105556,0.009414429647528566,0.009952648043040014,0.009022394362847751 
28,0.018707527686439625,0.014333077101998073,0.012271553339504582,0.011812992737241235,2.2669512646522363,1.7932341648135008,0.012163919577655636,0.01235198179222934,0.011165883325336167 
29,0.009738585162488038,0.007169188247629342,0.008593032537743763,0.008201584991919475,2.293236077878157,1.7782143794482295,0.006966972865966703,0.007285099270180906,0.006736170917519502 
30,0.009081141020446508,0.010171793088023358,0.010142261858359711,0.010069795527778069,2.308584465632276,1.862295435452002,0.009482393269737344,0.009110447849355597,0.009480697493055789 
