Epoch,train_loss,val_loss,test_loss,diff_seed_loss,out_of_domain_loss,diff_model_loss,diff_mod_rand_loss,obsv_test_loss,intv_test_loss,obsv_normal_loss 
0,6.61328530334162,2.1905499275031493,2.3251079740611007,2.3812111778502287,10.872492648744856,2.329745181838297,2.333917833887547,2.7190600197107075,2.5619072049158884,2.364205566871471 
1,1.0358196288121468,0.5359039180535584,0.4776643988064534,0.5686761987072129,1.583084459018653,0.7618032914331365,0.689010616788309,0.5517692047096034,0.5823901231118267,0.5915389400475106 
2,0.2538771209815009,0.12884146127656335,0.12297852805092353,0.11979042451802356,1.2813772522490126,0.12672700986836177,0.41408547172843,0.14070585447255296,0.1290062882164918,0.08209774926611589 
3,0.08885242639349378,0.0574883514072029,0.060002578713330874,0.06561262283601059,1.1339814653913727,0.07998497934508551,0.3816014218485648,0.06478462849362643,0.06485988300427295,0.024252026020056404 
4,0.043363914962603965,0.08440358082055137,0.08964611440769706,0.09112466908724552,1.1456264635562212,0.0982355757260649,0.3888739708359232,0.10558960753803603,0.09541238193916399,0.07024630492906868 
5,0.04509994021535738,0.03968092696966055,0.04732278153350696,0.04679209121330169,1.153533364772722,0.06340386049598123,0.3469948660124572,0.04165236881473629,0.049476714031018255,0.013843811593289424 
6,0.039725544554654116,0.09676107954106151,0.0858132552960866,0.08888226062273677,1.1732317127773941,0.1280844066276515,0.3643778017055837,0.09106200825614356,0.10592333530252987,0.1193421429561603 
7,0.04793098244893675,0.05275153002003089,0.045558296810671015,0.04696690357876515,1.344178947854978,0.060803139481252086,0.3124857833492548,0.03605417814654772,0.04662672224571571,0.02999738961728653 
8,0.04633270436897874,0.042248438190457684,0.04365915342637234,0.038717982754859916,1.234928667806423,0.052543854085296715,0.2787814820873905,0.030734045914411468,0.03982100078752637,0.019789672444791507 
9,0.02111301642302847,0.02598150845811394,0.024663838664346984,0.025188125038404032,1.4229028632142557,0.03700263988946375,0.2619863374867055,0.021291864391452187,0.024195625015011758,0.00675023710260394 
10,0.03581121108612878,0.03395739346993724,0.03244049927691211,0.02945291463174655,1.3131035293789537,0.04275870612400325,0.24217436017551786,0.028083914108665196,0.03261739901806564,0.019535650748081678 
11,0.0650339311202212,0.1475941341510002,0.1304523258170573,0.13388918199273125,1.853850803885291,0.14193382356725764,0.3109564280508906,0.12660206682027209,0.13399053623726614,0.10152874941769596 
12,0.04058236813624248,0.057912249216427805,0.06307670537919247,0.0607274827672644,1.2019833101768944,0.06565618296615838,0.24741970313470177,0.06175774773928851,0.059921160275141716,0.056740167878356826 
13,0.04276261289223013,0.03359886123594139,0.03383826504343782,0.029719310662147738,1.2249112946162377,0.029960361263003145,0.21372625571736137,0.028923643741732265,0.030086985463030125,0.019566043762165464 
14,0.04230579932371973,0.027972418822107374,0.031495225628887034,0.027120762135919393,1.2231080287395684,0.02860745937248197,0.18506283848003663,0.03039176428758168,0.029006156912183955,0.014352210629900952 
15,0.023059330763344682,0.030843389445600167,0.031193098086138547,0.02836905124483445,1.418477595867298,0.026824168225070368,0.18668697980932691,0.02995076269495609,0.027840381160158502,0.010264680319709996 
16,0.026196557210465526,0.05354163865798532,0.04870036880795365,0.04721479349273513,1.9117848420982708,0.04578340792805591,0.20300049482194638,0.04305318370389912,0.04859791766436814,0.03433520917691126 
17,0.017574698005884067,0.02528460867197819,0.023217425817571247,0.021001873120203504,1.666522387829415,0.024953939790460566,0.16280701710948264,0.018232545133406573,0.021026910527545618,0.012850832791610856 
18,0.016101163496249214,0.06989311606850951,0.06467563138360471,0.06387886140676201,1.9180392266843227,0.07228675700355894,0.1991293231263768,0.05761795973116453,0.061651456072312524,0.05099683892985922 
19,0.026769577517839163,0.01910271081011751,0.020658917152379292,0.017696548064517377,1.6206125242857132,0.019753395869859424,0.16486203884082684,0.01543009154637236,0.01768214394038754,0.008519866834429735 
20,0.013717306049357197,0.02138363312089828,0.020812218661715082,0.019657424333432663,1.814548328353829,0.021498229397323064,0.15660940726398867,0.01480131676027483,0.016618252571159786,0.012746287846949578 
21,0.13274087720095518,0.27940728408616955,0.2753264355847307,0.2707024654241272,3.279472995800097,0.25865388174380255,0.3600648045400817,0.2695705788814097,0.28039723168429875,0.24073680617948412 
22,0.09752561483324054,0.025473120606814073,0.026273144963952118,0.02288247001661207,1.677338829868541,0.024086035481263403,0.15121286853937477,0.022300966000645593,0.02180637906160996,0.013575191585601231 
23,0.030977834323879728,0.03312758180993747,0.03356240471005225,0.030785110683760285,2.0665555224133136,0.038125676961282016,0.11453685269860685,0.02590755730742398,0.029632049396209226,0.011363583344073369 
24,0.029058887483904873,0.026017874297326198,0.02830632460574837,0.025250663342547434,2.6774559618271523,0.028209016054776014,0.11292991531960013,0.026848727894576464,0.027461512319129612,0.014522490156424261 
25,0.016809768787810975,0.017111727688699493,0.018774665878825383,0.015421115334395451,1.6679552580346488,0.01944491466859901,0.11223459269031366,0.01739990523763879,0.016648940838411973,0.004806311458526303 
26,0.011226843283414686,0.01796047920313794,0.020193910515219373,0.018152550407868635,1.7472142743945065,0.024443469786786666,0.12083881836529073,0.016733644457462303,0.017608584387738803,0.011141586154337801 
27,0.015715843580961297,0.015773442983903548,0.016821683694051695,0.01597612563045141,1.624696067229791,0.016831501333049913,0.11389493368883734,0.015692768205214237,0.014949039808853115,0.007589795758892182 
28,0.013610195481195467,0.01128645364698243,0.012916036720809506,0.011326334442721521,1.6314988466508085,0.012725923515828085,0.10105118344108616,0.00950739335319728,0.0101839385171008,0.004401584094106426 
29,0.008256725766731313,0.008980108281561015,0.012079462246737874,0.010110897691557508,1.6987994099274324,0.009459454997249673,0.09473205311335295,0.008709734538961556,0.009859130620338875,0.003845895680774092 
30,0.008942716469777444,0.010514934570675254,0.010870604306892339,0.009954101159063679,1.4660912109644009,0.010552402456606736,0.10230574570792328,0.010212820215536666,0.010291785515383012,0.005395844046635645 
31,0.007112850129708408,0.018128286634870722,0.018683995425281492,0.017677466766382318,1.220653384498044,0.013822417286669086,0.1188315585640339,0.01309296783842484,0.013747454592841279,0.006223803345099555 
32,0.013470748964402557,0.008283181224833354,0.011434328483056354,0.009337988660523718,1.737065815766563,0.011573372401878146,0.08555913389396394,0.007743685447188753,0.008374171176665612,0.0036966901050838885 
33,0.008749559784712002,0.01119413879650545,0.013723230045471269,0.012444282658150629,1.5826794296876756,0.011055655140956943,0.089825987535567,0.009688815478718738,0.011961598312998234,0.0061727834942651326 
34,0.008366654677074897,0.016648920377371743,0.01800802519985388,0.017417162390027375,1.48716364122174,0.01519468693724164,0.10032074253369742,0.01756930560398349,0.015954446469596918,0.008793583207688726 
