Epoch,train_loss,val_loss,test_loss,diff_seed_loss,out_of_domain_loss,diff_model_loss,diff_mod_rand_loss,obsv_test_loss,intv_test_loss,obsv_normal_loss 
0,277.7444663770271,121.42439025573032,120.32206455434284,115.80334346316215,135.29829848715522,83.74653029918578,121.60016811497708,119.34466187938283,114.06432663394784,68.25506161197406 
1,106.14789228728323,109.38095661629406,115.58460846853623,108.84783081604121,77.71408676539792,65.3915777038387,99.63840418080055,127.07377127054333,111.12120204552181,61.91293701450949 
2,96.63396436517888,85.7686213825643,90.25800710242862,85.9034032684788,90.88916271019843,66.30424101631483,70.82850390415628,107.79743246047761,93.73646648197202,75.2868982376242 
3,82.77309169191302,84.47431321655924,90.35660190283896,84.52784406491851,77.90688375192636,79.87893000375165,64.9319303695669,104.36759963976702,91.8186779002148,61.21647906645248 
4,78.28595571806936,79.07136274666557,83.98082194900529,79.07286969607767,92.49355690552783,82.06656163513637,60.36562548241066,99.4235312740932,87.82599684872712,83.01166574574134 
5,77.95424316868638,73.72923641596898,78.6021587099707,73.86707294057626,79.06587909418461,75.43974421031675,56.02791932520066,94.2106812635503,82.92305066410464,72.42724503388291 
6,74.00342866146204,72.28090294168658,76.90896811410991,72.57308615842395,73.23775919801044,70.84219440697505,53.32289242975673,94.31412720936537,83.15294843010464,59.62206820427836 
7,71.49132127472849,78.71773433049002,85.90502701675054,81.35677749265723,109.51956771030196,72.72792051000381,68.39576385186248,106.17017601451222,92.71730835045886,97.03717389712494 
8,68.7756448803526,69.45121915943196,75.03714901810926,70.15013784295063,59.09591422506794,62.35007026374817,52.68018193970318,93.00320411606843,81.81853715345898,48.55326714931178 
9,63.526119925759055,61.85281760697046,68.84969430732721,63.835012252850866,68.34268814637508,62.03197902408801,49.577834565265455,83.74639302444271,73.7815865886719,71.36066020307643 
10,66.73246551282477,91.03442637455909,98.55810352036306,90.73510859682177,42.509498478874285,84.40236955583308,71.63628043582922,110.71199171157706,103.28776846342278,37.42603923913167 
11,65.92751867120916,64.54757101298375,67.10053414390474,64.53181555070202,69.89736514645244,77.65509972202382,50.05751246193357,80.33516287899948,72.14460534966356,89.98003901641921 
