Intv,Intv_info,C_D,Scaling,lr,best_epoch,train_loss,val_loss,test_loss,diff_seed_loss,out_of_domain_loss,diff_model_loss,diff_mod_rand_loss,obsv_test_loss,intv_test_loss 
False,False,False,Raw_data,0.001,953.0,0.0357339675577928,0.0172519827174255,0.0148301159950076,0.0202563123406434,0.0131021302659064,5547.434218454361,2987.419306992297,0.027961,676.0379728885435
True,False,False,Raw_data,0.001,917.0,0.0869198229558991,0.0764342483517895,0.0654408914059685,0.0732706673268694,0.0218636053614318,38.89061258555248,3.741260074612364,0.028184,0.0777622411224001
True,False,True,Raw_data,0.001,960.0,0.0879899717278242,0.0335187755384443,0.0595008752635395,0.0474869005121339,0.0101772021385841,23.00802189488295,1.9550123791064835,0.098771,0.1171949273702921
False,False,False,MinMax_all,0.001,980.0,5.689848258543172e-05,1.860582235524741e-05,1.869015523419917e-05,2.183017727615255e-05,0.0074432765526009,15.39568302484695,6.0374518348396125,2.2e-05,1.3176396790587848
True,False,False,MinMax_all,0.001,885.0,0.000140784007256,0.0001040157015989,0.0001223879957511,0.0001424071465672,0.0043320734512017,0.0089257027076691,0.0036682067462179,3.2e-05,0.000109858859004
True,False,True,MinMax_all,0.001,989.0,0.0001580831903468,7.95259463693718e-05,7.853811754853101e-05,9.837775976882698e-05,0.0109313189015496,0.0036816998605203,0.0006093270933465,6.7e-05,7.844168761761416e-05
