Epoch,train_loss,val_loss,test_loss,diff_seed_loss,out_of_domain_loss,diff_model_loss,diff_mod_rand_loss,obsv_test_loss,intv_test_loss 
0,18775.657468853577,10591.598247270616,10255.575207602878,10468.182751536551,16412.757357624545,30371.185137939454,16474.988535455428,10556.851141177118,10702.790413708612 
1,11292.620560617157,16017.343212645656,15351.179194463808,15114.691964733955,11193.178709128384,22427.038323974608,24675.266006514335,15157.002112271823,15546.170991773173 
2,10208.756001790365,12585.144766549269,12066.872436397065,12155.358501543646,10597.771307990468,21408.21799468994,22192.25221012457,12767.378712082396,12814.64046777045 
3,10427.162488301596,9186.643342634094,9055.455755314879,9224.01936848336,19184.172413808108,30068.50115661621,15122.320218717206,9469.561354117945,9460.436735086258 
4,9386.20447101015,10938.934724862522,11285.723588781611,11433.795566508412,16856.7183641457,31017.578288269044,14821.468114773557,11726.47137968063,11651.954355767835 
5,9287.49723145456,10306.10283037208,9483.630955415389,9970.818693659792,14303.952698889947,21688.19527130127,17037.44478915577,10085.025670481287,10107.689846103453 
6,8507.58763515588,8315.091335569821,8322.23648472332,8664.92395374358,15302.676029124641,25893.693057250977,12582.669218646317,9065.285964962897,8858.040041338501 
7,8111.358220649488,7317.3856900221335,7304.025174959666,7556.758435047708,16888.938011394814,24441.382598876953,11533.90796602147,7866.641894828205,7715.667904767016 
8,7280.787988142533,5972.641196856367,5868.982764706921,5940.417306779243,17204.8755812956,18177.609259033205,11600.056343916523,5964.404547943943,6147.03684656024 
9,5816.310420180812,5148.2248865264555,4663.329483114105,4948.5640855589645,20141.706026129796,16365.247525024413,10984.567507085161,4933.420205392839,5254.822703100307 
10,3818.498686588172,2051.545064903382,2310.7055970916213,2173.7641329043286,26198.129780188992,14522.479613876343,7112.548372877087,2195.4735548240483,2807.3025037702987 
11,1885.4832056796913,784.2631880806681,771.5559329956926,723.3502319665392,27583.455597501063,14245.64632320404,6099.734710285137,824.6007050418586,2089.8140153135973 
12,475.8894111170913,461.3108465860488,483.67495242317415,452.5861445754075,22697.637223218288,12647.953267288209,10656.84317051503,460.7793904613019,2968.15665409989 
13,688.9194085742488,413.6577889862658,351.0225899601266,407.4075210773975,22467.39800738797,12201.661855125427,6179.1455480494205,385.2087049308117,1857.4457648820683 
14,539.2971495787302,821.3292546082521,868.6278639753388,833.368992639464,27238.75780197049,12666.781056022644,10503.463223349036,794.3030477056425,3219.5995821130114 
15,186.1437153635603,269.6761031620685,279.4579715556352,239.492678149759,27456.847529131548,12766.52668056488,9549.799367266485,233.10166159666915,2487.4522129779757 
16,219.20365113200563,221.3605522444682,243.29460676395763,226.36434575392485,28118.018594917612,12876.533726882935,9976.54687376204,242.10993529395492,2634.967650298134 
17,686.389631394184,958.2099426892585,1059.2716672701652,924.5671414677345,27809.412088900237,12911.656906700135,4766.314688117831,1008.8248454346322,2026.6854622271987 
18,408.4411595806931,140.8074909013756,123.92184545037,102.59204608529271,25143.390505773237,11866.596582984925,7309.423616272036,124.39860841282061,1989.9388805410665 
19,126.51392411101948,75.57846321692098,67.74292432034741,58.1362598319256,30574.89612763062,12287.74331970215,9707.44719066646,61.7277228762694,2531.925300038849 
