Epoch,train_loss,val_loss,test_loss,diff_seed_loss,out_of_domain_loss,diff_model_loss,diff_mod_rand_loss,obsv_test_loss,intv_test_loss 
0,27630.086771647137,14609.507051652427,14081.779622609083,14965.997604090611,25036.701846995205,39067.58264923096,15442.720681873128,14895.499797455874,14623.668583506636 
1,11344.934035792496,11080.751153497595,10820.849127682703,11107.79322761256,8034.965904800129,11516.321463728975,11237.060426100787,11023.571457183967,10552.939942668332 
2,10256.680355650005,10408.674962956873,9803.386241978189,10249.702543773637,7652.140563450908,5147.933512058202,9068.465236252547,10531.516182579007,9665.340142165009 
3,9683.539188269413,9833.160370842115,9624.628615375479,10012.645765198078,9555.022905264796,3226.563687276183,7600.221163245011,11062.138853725988,9712.527715903905 
4,9395.702974724047,9777.328147367005,9469.000309994704,9920.355507426419,8868.983018629999,2498.6502102260824,6434.470574703208,11219.780906969105,9680.018184225448 
5,8828.429592016972,8885.026907958361,8631.760439387393,9064.71724991441,7223.217570869269,3669.280928434388,5740.770700605892,10197.298113660247,8932.060535140314 
6,8321.382343407833,8543.543212469367,8298.923468878493,8442.293494136688,10184.475445475488,4858.438786144601,5638.126959643012,9282.896158481099,8256.419527669632 
7,7960.262067390211,8230.974340743565,8428.448479869587,8237.803318839777,5713.4596386163985,4764.320695284992,5456.797163907581,8961.7047176479,8152.861899667024 
8,8079.400964216752,8363.600287144176,8379.392623494496,8375.314062539754,5285.606408032263,2080.1459875145692,6317.324450378224,8932.450445555385,8233.33193825399 
9,7366.141429091945,7826.521229094231,7484.164336798894,7806.335102845344,7015.69441023175,1812.9799803513856,4568.598793966323,8791.081165228143,7705.318063086644 
10,7007.177058133212,7918.626350110397,8243.292946887952,8031.268853151475,4930.130095912609,2447.7131437188013,6880.079935509831,8387.566849616613,7930.670637960919 
11,6374.834488377426,6394.929785989173,6167.401509046428,6355.207779775051,3631.6100408298894,3056.9309329657817,4055.4727808775265,6986.071338531215,6378.564444660023 
12,5822.952851382169,6649.583043359143,5680.974653515231,6365.340605146442,4713.734680134517,3834.685398299247,4440.48230198605,6951.600238756137,6348.360115588026 
13,5320.576815171676,5930.4419269079035,5922.453032720938,6031.615949731586,5426.6869608506795,1857.3740572570823,4830.821152233778,6477.2984608479455,6045.460173313893 
14,4629.493959022291,4424.37524362682,4330.228490336168,4419.958141386867,3256.5524024004817,3659.768221202493,3684.053159990924,4616.812946767406,4424.616432293566 
15,3884.4297582452946,3652.6838231163447,3506.581601315181,3678.3031484993558,3343.0914655376505,2427.06480178833,3688.428035941813,3725.3272594720124,3675.3417795656014 
16,3354.2009642629914,4311.134957335414,4196.287509455242,4484.6670829256545,5205.675202409308,1678.557080326003,3122.727515878808,5199.064754371788,4560.608908288227 
17,2697.4436297561183,2017.9175754145317,1814.5824029765174,1977.8867602280764,2785.8420656389417,2662.3755151923747,2125.478985022125,2032.6801881475196,2035.9878843632612 
18,1756.6974784388688,1426.148962374521,1310.9850218749755,1414.5615201963049,1377.864490727158,2164.139978354017,1608.1307732563582,1360.9465296413284,1413.301496287986 
19,1466.3895570870602,1197.300894609207,976.1779658812512,1166.6317692066366,1716.2947742758768,2039.7579075783603,1482.225284145819,1104.636156799202,1151.6279139066296 
20,1099.1872845274029,822.5741986032655,818.169461456813,926.2600737049623,1835.2447854362338,1668.2520870718379,1189.4559473144886,948.2543284852989,889.8288043457433 
21,662.7372980117798,698.7588131083902,759.6004142416333,726.5477017149686,2591.6624794064155,2481.40749138275,1109.63717016429,680.6744546127302,722.3685180885792 
22,636.1331112457044,788.3484791927209,595.5198655657716,709.6150653499222,2261.6604767901504,2098.9312435818892,1177.4235500151435,608.382684612117,652.4933186062146 
23,527.5416870911916,643.6553645797604,522.377716765144,630.7517954990026,2091.974160583259,1776.3191184722177,1160.9634665762314,503.9042196405164,561.696811177535 
24,440.16636375224954,810.747114561828,907.3423492880538,875.4027122408745,1728.9786464292868,1896.2644715536665,1365.01838003204,734.9532461463532,841.2769187169149 
