Epoch,train_loss,val_loss,test_loss,diff_seed_loss,out_of_domain_loss,diff_model_loss,diff_mod_rand_loss,obsv_test_loss,intv_test_loss 
0,7.676647750265671,2.878391344019595,3.0869524718826864,3.3795023620386964,88.0434234114723,88.48314735982585,2.807019920683797,3.7685258225461666,3.5834587698552887 
1,1.9541569773785092,0.8083034724654807,0.8563524767016999,0.9360826587449173,41.326201604198104,41.93495732912343,0.9169117978396755,0.9987745666607999,0.9412139115851346 
2,0.489685807913316,0.16902101449807738,0.15533309811139795,0.1940631694052297,38.549488595455784,29.660686253767178,0.39288585164438816,0.1624096658268961,0.1489715162017177 
3,0.14331731107438717,0.09831186523629516,0.10015454427636822,0.11494225810824514,41.21738951385766,29.3623534022408,0.39049227444287954,0.10556371648552769,0.10557373268804966 
4,0.1469076148968077,0.06906432736799593,0.06564205575058916,0.07584331531183329,53.34618255200743,35.29724569272013,0.29777536495948664,0.07171898655863843,0.07019321004543855 
5,0.06308962999328012,0.07060798321771802,0.06397705316077228,0.07271794854080806,47.29706007198327,36.887458972121394,0.3007793303364991,0.054095632958186715,0.06036617013416876 
6,0.06444169932475427,0.06344003305992886,0.056588334252869764,0.05992769903197334,40.26973050446776,37.42953908450931,0.3702650086243715,0.04158886157110046,0.0505224030541946 
7,0.05527490407764686,0.12161484102206938,0.12297298560614657,0.12070365254392808,44.92064863861823,40.82943138681665,0.378849156538638,0.12353305625240196,0.11342364994678462 
8,0.06134379789617731,0.06051899797667658,0.05175439846250068,0.0534545322210329,44.773643121183696,40.55755218369923,0.28493247342514677,0.060093908814219964,0.05343077457239378 
9,0.050648199160632706,0.1303729447999389,0.13085311741724898,0.12200255461917124,38.43888638942227,37.05843782462798,0.34279683031302066,0.14759850332862073,0.13156844555713362 
10,0.07256924692421418,0.05178330681254945,0.04603873353498026,0.045808551867464305,38.297989401201015,38.83721382450226,0.3052150010599398,0.05704963076287513,0.04790678612580983 
11,0.03866733562917392,0.0930057717749645,0.09617118185395175,0.09316795848120042,41.47832815908372,41.792203465427306,0.31952848596508326,0.10365471415999891,0.0921985342581145 
12,0.04170704077378931,0.033104996286481066,0.02771375040784581,0.029071998653561845,39.59896450207185,41.37962155758085,0.296876191875814,0.026033915317121625,0.027665574789292435 
13,0.037013570611386305,0.06954720113918099,0.06390910951985912,0.06441729902049884,40.719351718657066,45.35478433436401,0.32902781323013386,0.06287662294613199,0.061070155289152696 
14,0.03164421542544116,0.09200482884867256,0.08839903851311624,0.0884994467607421,37.423507706471554,43.55536060201258,0.32615052258855887,0.10964950205057562,0.09615837201602986 
15,0.06686715395048712,0.07766243449572446,0.06527287037610326,0.06792227731567707,32.2636796174109,39.93193947906457,0.28809710781660697,0.06004230566482853,0.06458536275449984 
16,0.055439755383166346,0.05004029745993361,0.04290921903027053,0.04706332372476256,37.85810155295318,40.505510975993275,0.2686477138058095,0.041465421631866305,0.049912465183310675 
17,0.04137181546838926,0.038788335705901074,0.028834254590211432,0.03341050589090402,39.92938826428496,43.71501974019548,0.2471563035804424,0.02395296485628897,0.028056664752109307 
18,0.032083463873167406,0.04652766227347646,0.042252385927364834,0.04330489966622656,38.265266437533995,42.655525124684935,0.27151007746344863,0.042922236490099054,0.0433052660814484 
19,0.15740045064100713,0.18875102324388612,0.1805922262997165,0.19421253117641307,34.99852159686887,43.39904389347967,0.40026773216539835,0.23237770536973504,0.22323404782573086 
20,0.08999222495317967,0.040122082693990535,0.03732984085263288,0.03668484479514792,38.51846902432157,41.44765514032797,0.279276650306811,0.02969224552688847,0.033504738854948354 
21,0.041836981097620796,0.03075291494196364,0.026437811048086957,0.026431666204077716,35.368548926265355,40.067080981181974,0.2547177061286043,0.02735437885633658,0.025771671003270668 
22,0.03933890222855773,0.027395403153303417,0.02430424643407826,0.025468166317268545,39.19509879444144,41.772440351203116,0.24915272986063214,0.027883512700363156,0.028718830749357594 
23,0.05144464039679433,0.07250057869062784,0.0709146806787157,0.0796789825035004,36.39675479737179,37.53945769743069,0.2896238385186706,0.08642380362994322,0.08235368928498658 
24,0.03992035398727184,0.030070559497704333,0.02526208262380717,0.028044926825525812,37.24842189851195,40.29520656766221,0.20050021451585492,0.024169967032485216,0.02518209275138119 
25,0.037875456418436385,0.032349481474043214,0.027339339110045872,0.02922018549239069,33.28507461447298,39.59465948627944,0.2637199167322251,0.02173963424932186,0.025534929839639807 
26,0.020445995698647686,0.04039336749907423,0.0339264234086958,0.039157727261370213,32.88403633770048,36.80331948016992,0.2149573519676437,0.034453363686928105,0.03674000397852031 
27,0.053396143244533574,0.15641837586183746,0.15169145451088817,0.14716869057810802,39.83311805221456,40.226003378940455,0.3119118505984787,0.1870156929697032,0.16528675790786468 
28,0.03549804803862406,0.036795123180492655,0.03150962509362484,0.03611625656121587,30.896797913567,31.157448763857023,0.21639274550233695,0.03791369041512684,0.040582974450096995 
29,0.05979460162934353,0.07706673952028195,0.08230931738453823,0.0767078325543267,30.261428521587696,31.344830150420783,0.2379251293998877,0.09749177808529978,0.09594213137846239 
30,0.04610272575739531,0.0429869723909838,0.04163693938572521,0.042135748884922546,34.474675044361135,31.12107032504926,0.2156032640138818,0.04157926950755382,0.04246140786837884 
31,0.05377051801946381,0.021008098235944947,0.016051827828588234,0.019019837644950573,34.7431145525788,33.13282446617141,0.16491886565645703,0.02108754501790564,0.020690792677271475 
32,0.021162649235603483,0.022132242172834223,0.01708200946663791,0.019751714365795613,34.96029630625654,33.79121570509342,0.15649663111380577,0.01815698122234153,0.018818213662609475 
33,0.02701957338021285,0.03195649602963416,0.031097428941383183,0.034804736640870144,35.269215807516794,38.29702051532077,0.19847461375496706,0.04219852468653329,0.039881448095443514 
34,0.04182105663913359,0.027125098156062677,0.021895866545971445,0.025951623948783212,37.510085999143904,33.81731430768587,0.16699401196239166,0.02189234882347222,0.024826618548403446 
35,0.05994889362420619,0.09529127243179561,0.09302588902449888,0.08854539014779139,36.12641195943859,33.76383888229106,0.2135801674896493,0.10667816125305976,0.102066391838963 
36,0.026377203859297108,0.020067600027302863,0.019120996505804025,0.01949140926703949,31.87896861513869,33.32686499616041,0.16485387320191264,0.02221763207422516,0.021370668026609252 
37,0.02160588001336719,0.09346947476430817,0.09517447756315454,0.09196900533197538,34.937494076191314,34.687823518726226,0.2054688495907385,0.09884826684043446,0.09310820781477176 
38,0.025258297054361636,0.018370821055168542,0.016207965255524134,0.017533001431511208,30.898396204455814,31.778542794304528,0.15957653657166038,0.01665242918877983,0.017902882388219864 
39,0.03805235469234035,0.02243980775036884,0.02209978042707898,0.02242882278389337,32.26355242246437,29.489893522647343,0.13514406123528602,0.02293754440492677,0.02405283752589682 
40,0.030006713738354545,0.09434618233363937,0.08905325567471085,0.08667319573010694,30.18883114223306,31.2623968931337,0.1876560792332171,0.10559882892771384,0.09811064391285598 
41,0.026725013837373506,0.02502971869786484,0.020797215477383557,0.023331125337383136,33.78554289378132,34.91530631778842,0.16996914031547733,0.017397673481605834,0.019999492466570422 
42,0.021261765791815847,0.040516823881997115,0.03671291189946954,0.04033023961461417,25.73625837258934,28.786826252808996,0.18007840342079717,0.04839019297439222,0.04723540537305056 
43,0.023921045662560078,0.03223872102892105,0.029938716802056495,0.03185454254988342,28.165692056299076,31.646270418536368,0.16625686657516955,0.03335143140692165,0.032741050488859 
44,0.07395951337953606,0.1272676459077731,0.12242362404991051,0.12733384430085284,25.088899606020913,25.732244912622626,0.1933595495837764,0.2132181018742699,0.1855961090347847 
45,0.08732146004948652,0.0519811959819639,0.05555844861427851,0.05219598625396128,27.318970433047944,31.83901674128133,0.18600383169077617,0.055557857426831704,0.056580349510992535 
