Input_data,loss,variance
obsv,1.0607414929420546e-11
intv,1.1703719643097489e-11
ood,1.0607414929420546e-11
ood_intv,1.0607414929420546e-11
diff_mod,0.041886168611091366
diff_mod_rand,1.0607414929420546e-11
Average,0.0058175427004452055,0.006981028110870792
