Epoch,train_loss,val_loss,test_loss,diff_seed_loss,out_of_domain_loss,diff_model_loss,diff_mod_rand_loss,obsv_test_loss,intv_test_loss,obsv_normal_loss 
0,0.7855189496088618,0.028337789796864063,0.025907622202040334,0.029665354534062695,0.014353055279522664,0.029978180685925615,0.028243884338451864,0.0297780291640537,0.02935219564015803,0.01595551453620967 
1,0.00504243582437277,0.0010972755765060861,0.0011559814060683553,0.0009496709278481674,0.0012902871390291892,0.0015827689302534865,0.0009234781976504181,0.0014915218366326143,0.0011987331737096207,0.00047303839175771856 
2,0.0007416117000502709,0.0011790923867374126,0.001179545904106307,0.0011108213201590721,0.0013895423236855108,0.0010879127292886092,0.001148674445346476,0.001163523879554429,0.0010582816280530843,0.0006727925096337905 
3,0.0005697352872685411,0.0005785745211717893,0.0006342078173915534,0.0005253573646591736,0.0010977827134688312,0.0005070020948989117,0.0005264393777990595,0.0005125228767667141,0.0004438479570295417,0.0002124556351200013 
4,0.0002540743826722808,0.0002931967522747196,0.00028084644275715317,0.0002586004476697212,0.00043097901358830627,0.0003086239166734561,0.00025890948196778397,0.0003180056792938091,0.0003092549549266188,0.00014140946796050712 
5,0.00018735974988844234,0.000289007936958975,0.00025806355989965724,0.0002581239423024684,0.00048503819689766915,0.000327555690010195,0.0002690122147069096,0.0002748953376312202,0.00027669460911607937,0.00015556696270033755 
6,0.00017485216179727902,0.00020339807863899316,0.0001871960544151705,0.0001856415675115408,0.0004725081577372947,0.00018026865230904576,0.00018024377478358388,0.00017937589298573642,0.00018022000721931163,0.00011951265634309038 
7,0.0001534674745264717,0.00012357021330040082,0.00011652081730425473,0.00011299513443221442,0.00020167386507079498,0.0001123688205462714,0.00010650535728592425,0.00012006159817002926,0.00011458163030804158,6.195417662375746e-05 
8,0.00010369719062151545,8.47390442679045e-05,8.240075435065701e-05,8.744227419321682e-05,0.0001004280328656293,9.667641937078919e-05,8.105471899237937e-05,7.712654115743511e-05,8.308130661571766e-05,2.9751210892525747e-05 
9,0.0004567887723775736,0.00046166263460816696,0.00042079253415202206,0.00043314970318562016,0.001228418213864302,0.00035256019070826203,0.0003816142344827189,0.0003941827726904101,0.00040679034640058733,0.0003182463806311375 
10,0.00034333792846361825,0.000128833985341655,0.0001138416268750121,0.0001338154725509022,0.00019500622349237772,0.00016332940116723372,0.00013110441136726658,0.0001276319373272994,0.0001434770623192527,4.780783303499625e-05 
11,0.00024956820267747884,0.0005626594816331555,0.0005650348770534805,0.0005699473379977338,0.0014095584505838588,0.0004482601241289075,0.0005196826542280153,0.0005190293012885538,0.0004990991092756136,0.00048011163913095343 
12,0.0003961906210833783,0.00014083423866933446,0.0001299236577594466,0.00013691597318996607,0.00031116533336081884,0.00012365165085150842,0.0001294345310524303,0.00011931141604666351,0.0001252581097318295,0.00010614480279791394 
13,0.0011771872240470575,0.011568055100681226,0.011417618077152901,0.011155229268943323,0.03171237140663834,0.008529551557840876,0.010381376743673343,0.010308646899820317,0.010461856893014954,0.009641243121577325 
14,0.0027117070561816395,0.0014952795733620035,0.0014144440746825095,0.0014733773159588015,0.0028477761579271286,0.0013257590126113273,0.0014274056230057842,0.0014085093936657917,0.0014532827927213553,0.0012615219200531325 
15,0.0005287975225752289,0.00020734592933068107,0.0002174933978872732,0.00018671852645767427,0.00036639580279675956,0.00016821119414975883,0.00019288474567877856,0.00020712092493371527,0.00020001997335046263,0.00010987030253652996 
16,0.0010215526787526346,0.002242462922027752,0.0024008245061820275,0.0021951211039667575,0.005655423640851609,0.0019950563035211035,0.002077939294074982,0.0022203151442838466,0.0021778954187427592,0.0014967520518736066 
