Epoch,train_loss,val_loss,test_loss,diff_seed_loss,out_of_domain_loss,diff_model_loss,diff_mod_rand_loss,intv_test_loss 
0,7.676647750265671,2.878391344019595,3.0869524718826864,3.784280956939448,88.0434234114723,88.48314735982585,2.807019920683797,3.5834587698552887 
1,1.9973807121542366,0.8294169317064567,0.908399737211277,1.0752370906573256,33.56431445546027,34.928420149444634,0.8929449335589424,0.9555012075227332 
2,0.42426430136953114,0.1645881502694735,0.16849545683337575,0.18801234411549927,43.63479965015958,36.017140619884316,0.408870543297548,0.19968296452376996 
3,0.11841527258652743,0.14523946097085075,0.14690313800234062,0.1309732213786262,46.04607920790556,38.33549238958658,0.40352759161598895,0.12713129470642812 
4,0.10160408758868773,0.07101474622137892,0.07317877057716986,0.06510807058289973,44.777221186995,38.73698814822894,0.3288094775435967,0.07312968535597192 
5,0.07849081783647169,0.06124214260866978,0.06210175912853168,0.052539537717642304,48.66794686753178,41.08095241617659,0.32199734512974915,0.06381393599766128 
6,0.05768038395079643,0.13548082608503542,0.13683287837134608,0.13259076417843688,40.14283153833911,32.72785418370573,0.3726965840354978,0.1390065660661463 
7,0.06936651713631088,0.07212341322420536,0.0685120343587607,0.06001249968736744,44.67296317511017,36.77453904500365,0.2658084397578158,0.0596149340995872 
8,0.08298162605514693,0.08212561493317252,0.0834029991716682,0.0803273865259138,50.40941582538105,43.76445369715002,0.29221654776831874,0.07956043240938974 
9,0.048898035906445744,0.03742499856708687,0.033761509846420644,0.0306465316826229,45.80590083389105,39.631094787928944,0.23625338606532864,0.031652992854379926 
10,0.04544384340106538,0.11845146883279353,0.12510166567676448,0.15097872535615836,42.28360540339928,42.84017492417879,0.32670911732366287,0.14403257160482283 
11,0.0521704610340142,0.034644637829410546,0.03243566620046244,0.0287334696597505,39.030672441561116,37.921069104843994,0.26846314657377446,0.0322071198375939 
12,0.0515730359466309,0.035361967048897235,0.03377463599382797,0.029666144263357275,40.583577734856775,39.81132083078703,0.263778291699948,0.03219736484756806 
13,0.059461728652064325,0.10008673345573903,0.09687840658333692,0.11036891643858056,40.43178269626233,30.926355748558855,0.22843745788801825,0.11653205831795875 
14,0.05045764551279276,0.04002133211633444,0.034991054189618884,0.031597632086028685,34.76601024925058,37.687988148026314,0.27872205758366136,0.03298535036313197 
15,0.03634647260751632,0.03645325943612083,0.031931154830109186,0.028880109296412826,39.60504141749431,37.664935277772976,0.2136032803287314,0.03329411118553782 
16,0.04220029729891173,0.07718644834083221,0.07694566964682853,0.08338638919687184,43.551505696149164,40.72416850488287,0.27092533989397793,0.08113606965421241 
17,0.037983150193185516,0.03602629284457611,0.03577399470602691,0.03751777198591757,35.11036929041016,35.47865321986508,0.2213041317581272,0.039446726669982016 
18,0.03788218953449166,0.03874521670088901,0.039949034500464914,0.026921446693590135,31.00298680404234,35.45260301760918,0.2515574240764623,0.03247220584707975 
19,0.13469561551270695,0.3436798481231891,0.3105283711419339,0.3216443958124103,32.41989519210429,23.92399124269746,0.43728533218896076,0.3421023735056735 
20,0.22979669456341953,0.6332801579590195,0.601284994638263,0.7159434221667909,31.957851509105385,25.869371750989288,0.6023306937785605,0.7063306562795617 
21,0.1303830876801812,0.02707227441931713,0.025546977103075283,0.02578343565088801,26.69275037445457,29.073554279621888,0.2040355290255434,0.02750400664614574 
22,0.025297008489195087,0.028980976290245566,0.029287603212354598,0.029860315677453463,31.880479626047755,29.753148573538763,0.18183831066178602,0.028325308540306793 
23,0.03760850912923078,0.026744582740734064,0.022688760146270564,0.023118996722546293,35.71283427616083,35.03420994577082,0.16435909440192162,0.023132611632392042 
24,0.030286259877329663,0.025854262454537036,0.020366670250228463,0.022845750279046406,37.09297248122113,32.09949032434743,0.16510826953660923,0.02277072275980032 
25,0.04596738729036808,0.0667719104270377,0.06548268730082185,0.05709829852402848,36.95012804282239,33.127002963964514,0.2182272112437646,0.055104731152420074 
26,0.03894990597583466,0.02868859278941693,0.024776592167432752,0.027607443835829314,34.109010073267065,30.091810361679425,0.15219594311768675,0.02947161347890166 
27,0.014823289805490553,0.020814231070762586,0.01793497892622674,0.017684901396754427,35.58810437661881,33.0985720771303,0.15477230186128724,0.018407305211776935 
28,0.03394464557376606,0.02191640580174455,0.01669456879943734,0.016886538418870643,34.89072459620528,28.903876157644838,0.14034575802959867,0.01893239964739113 
29,0.04376185938643616,0.03293521465544439,0.030634596796135227,0.0298552583811297,35.30626812410796,31.03224034719751,0.21214337678650144,0.031204153783600218 
30,0.04651499034618169,0.03785407951622726,0.031858429111027126,0.03356644591826665,33.800024936452,29.704421982720394,0.15739785890369049,0.03706048759399928 
31,0.04365101942146959,0.05482238119534107,0.04685993088915947,0.05386878000771347,29.41166990702821,28.504602893385144,0.20675035094078567,0.055311947026951455 
32,0.02587222040870763,0.026320351619281764,0.025757260901629466,0.030216083751112777,30.751828267914128,29.24498197678018,0.13666483561444737,0.02987052407896673 
33,0.0638019104702504,0.10041231605509103,0.09871740555402297,0.1388844316714854,23.312597773740976,24.351635252364623,0.18921386351851482,0.13916446939643662 
34,0.04998510518238287,0.04003997555722213,0.036772296931692004,0.041819622362285355,27.077286866252216,28.351586603962737,0.17490680745875906,0.04152218067681179 
35,0.02727267807737614,0.02226502572863219,0.020859257567257334,0.020457408053032998,28.59047377039219,28.518210064664196,0.1348972039637097,0.019210334975271692 
36,0.03597591954034711,0.016400676194718262,0.012889632336437116,0.017209470250983117,27.79877042857896,29.758060095281145,0.1310400007326713,0.01601468670240891 
37,0.03206893780412484,0.041965797291406974,0.04115394352401782,0.04460936276722114,31.689150095657393,32.70359558060915,0.15354170056110983,0.047102849138818216 
38,0.021038835918509656,0.016928431751436237,0.01388753786015763,0.015047221861055959,27.88153237567159,27.389956015551775,0.1624562690972972,0.015431589688197533 
39,0.012577399265313888,0.015448336219604484,0.012060293673642204,0.01363483704895021,27.739701880370625,27.019334024660566,0.1384278928819679,0.014045633316520778 
40,0.017044198124715353,0.019535447497475725,0.015377169940166111,0.01790935252089554,27.145166351533565,26.743817276440794,0.1343993685092471,0.01811432170596383 
41,0.03101870452431313,0.03022380547744853,0.029441471646255952,0.03981336109179736,26.58369543552231,27.647401557112424,0.13214504399991114,0.040402792275618535 
42,0.028925077353822857,0.029264947849465785,0.024232038719517845,0.03336138704997893,24.902812633465604,25.128631092968206,0.14383948513216405,0.034943548185296436 
43,0.4401263175003061,0.24169946529292474,0.25566756453604633,0.34775564264440745,31.22229361655546,37.090721567647016,0.21681750228085334,0.3684461050214579 
44,0.1081690986404393,0.024968817792835947,0.028029608667803057,0.02875635167251609,30.16824270418884,24.44244179477781,0.09693934419379033,0.0250559352106237 
45,0.021492117626952346,0.016480557088179637,0.016356203998088386,0.019860725392529588,29.326747692723846,23.393508373491187,0.11933641143961041,0.017317134171748093 
46,0.015182980904214535,0.013350366280400058,0.012866597609846368,0.016845676137305966,31.244699980431555,23.99492157906127,0.1252918740833241,0.014674812326577325 
47,0.0128567920579702,0.012578305776844169,0.012812740916518331,0.015011192371975391,33.324027427331096,26.589279227823862,0.11695987746054541,0.012767568828234533 
48,0.01944992916171693,0.018887395153983435,0.02096108203279264,0.020381680925095225,32.733875916645324,25.08767380640649,0.1436172775856261,0.021026694692139712 
49,0.01553877803168937,0.017570682869405996,0.01918626913740483,0.018450258628944026,30.84276507692996,23.972643417380635,0.16093298201094655,0.01964017757638903 
50,0.015190271501937374,0.011857410533171612,0.012069934584949217,0.013574790116547098,32.96717143616322,25.777769893157053,0.11637435333270005,0.011420451550122834 
51,0.009947656657128722,0.011017993166819876,0.011280528941952047,0.01358372688027174,30.496123831736426,24.80157761221286,0.127526050909389,0.011376593278989766 
52,0.013821962773253097,0.022058577055121178,0.020842992720814073,0.02236641706090041,32.62115578897481,24.6223245087971,0.11462963775892251,0.019293451079827093 
53,0.014004646949284837,0.01197292530513256,0.013242765229343768,0.014926226257571784,36.09320017237617,26.42998080135694,0.1424599944103015,0.0143014055426125 
54,0.014719651412495736,0.01162931177732851,0.013340328444762801,0.014554406965921984,31.43852794301549,24.425590642994532,0.13442459021660244,0.013233323117912654 
55,0.01549744780883581,0.015206001699909896,0.01518616422962498,0.017722571389330356,31.775278926086276,25.1241672005488,0.12227979663180708,0.015802278837060157 
56,0.021712597652257307,0.013106474144343258,0.012025444216145697,0.015605745061931886,30.089239760450006,24.573530410533202,0.11964169762211725,0.014985431595873866 
57,0.021155890697793275,0.16380168532831302,0.1600157114282944,0.21034997225221302,31.53033664477649,21.088124423743455,0.2372552937712456,0.21709394603720114 
58,0.037203332844497214,0.011716181539909264,0.010687350654470783,0.013473835179138093,33.02067392800222,24.872418175851738,0.1332606806086325,0.012785978163499578 
59,0.013219131748580063,0.014256417819788246,0.013273718357416186,0.01615650551756147,31.503204067223432,23.677419279049627,0.1321858928742312,0.01702877418243802 
60,0.012354432835832775,0.013288455940666152,0.011293264294371694,0.013537167782132186,32.42438007926586,22.539244239262096,0.12194043821732112,0.013133479076352473 
61,0.023423492750611553,0.012038455746906922,0.011258123905804619,0.013796355331844978,29.196966022578344,22.6393198307127,0.1330697727052467,0.014699050270065506 
62,0.013292093982189808,0.019610824924858623,0.01934409549054155,0.021049563192713096,30.30787736351858,22.55507526157394,0.10804135778860736,0.019571274395478077 
63,0.01478170031050192,0.024986280595206703,0.026503208422207682,0.02646670508279527,30.74428236839065,22.395872967050447,0.11322042248102963,0.02368347353042779 
64,0.013977274642401784,0.014648591831795146,0.014981489228398814,0.020182595613566078,35.57102416561686,25.58036336965181,0.12518437186563283,0.021182058117032908 
65,0.00990793514850366,0.013188011177151774,0.012875460142928693,0.01586617901232117,30.72405524328271,19.786767586068482,0.11484620947117787,0.014604264057862793 
66,0.014599248298151051,0.02171573426840428,0.020569430315193316,0.02441174177429204,30.129307075940726,21.02451309475812,0.14514450126941297,0.025183056598659447 
67,0.06279175874872388,0.022857509670587542,0.02212047550268576,0.022871180466162145,30.46176356438481,19.660032998123707,0.15473415837809554,0.020981936674676405 
68,0.025632754367314083,0.019455589243067253,0.018278530648902513,0.020171471091926397,33.84653674734008,19.305540366551366,0.11381791409046169,0.02197922453848804 
69,0.017346382380558432,0.015348482148626916,0.014736576042253091,0.01923817788335729,34.07453806192114,19.1193319114023,0.13391115934012846,0.019164520372667936 
70,0.011586025329685954,0.02768736351605996,0.029490373111713538,0.027559371041943594,33.859764601069486,19.978392977211932,0.11197554239696146,0.025892699973384482 
71,0.02677292608992006,0.022535199057211724,0.019612945412028182,0.01917285897536165,28.253201191977976,21.303510695656325,0.15665403687822987,0.02121249678657908 
72,0.04837048748441069,0.026685488099542926,0.029663103815853416,0.042208616227225805,38.59866139776509,24.113310847315958,0.10326065132853532,0.04608296894315487 
73,0.06142346936747234,0.0635033358518192,0.06485304248143582,0.06059431974800873,29.88941366392461,18.94907314041209,0.15434238835109682,0.06352970507262583 
74,0.04172440050310935,0.028705509712640125,0.029673386526959514,0.032768211699099936,26.018132462455036,18.128049184125825,0.13130087031371715,0.030023238835642018 
75,0.019022146289265067,0.007719349986904354,0.007405961689971047,0.009487783798814898,27.248176777032032,18.957057279513247,0.10454260643145545,0.00913957253318145 
76,0.0074424250587154265,0.014259312666350412,0.012503354499238069,0.011860591550392919,29.661321256519493,20.687534696522288,0.10147529754803006,0.011996216597421495 
77,0.00914895286824145,0.007888276304504258,0.007475010595083733,0.009702362274908616,26.295371639519466,18.964849416738573,0.11028045136128614,0.008682929756059287 
78,0.006231431124240661,0.011670008871897208,0.011569736463801661,0.011091071632466764,29.067836457110086,19.65199742573996,0.09940805836935737,0.011631594148117052 
79,0.009649796298948455,0.012612637358862125,0.01279306965380537,0.011122979577832037,24.584504281139672,17.44576952466457,0.1304770005469253,0.011153296162429526 
80,0.006671288649544515,0.013396346677678158,0.01237655474590977,0.01108884426397343,27.528730139185225,19.681067563828503,0.10083999600140939,0.010751240466919398 
81,0.00745060154010637,0.015405696664560943,0.015568918585196477,0.015128638970237062,26.842324819289523,17.699365661527597,0.10673052979534177,0.01441761082381916 
82,0.014569148113492482,0.008224474485849164,0.008955959972684143,0.010247291188567154,25.055322613201295,17.288364359936374,0.10604122161315174,0.010924036901174406 
83,0.007967400459606186,0.010110060136508676,0.009687370037306032,0.012817568699582615,27.854211968023847,19.642858851353733,0.09332750903415743,0.012325538617308496 
84,0.008574036438045423,0.03869878094246025,0.03888297233329041,0.03549617545948678,27.725180985189603,17.70420661860144,0.11775136361580821,0.0356864380611853 
85,0.013986323028802872,0.010309506174545093,0.011309661331831656,0.00917083578777409,25.25114536307565,17.392017661281425,0.09657993824032135,0.009013771765368972 
86,0.024102771798921327,0.011039992794931742,0.011098677702695051,0.008461953316678806,23.797983415471606,17.88816648829854,0.09169348503603772,0.008416366859157387 
87,0.01938933274604179,0.007831551836558346,0.008233845205664479,0.00970186905776078,23.93380198019131,15.68913145775142,0.11036251125520949,0.010219435740739514 
88,0.011613291991869284,0.012196298291843988,0.011284494633036404,0.01491409939506667,26.936108518462333,17.227484341071673,0.10099430770543165,0.013952253334706732 
89,0.009408069716741782,0.007646599935235088,0.00786201618679172,0.007506578298331279,22.36848870970968,15.900537069781478,0.10172815749285266,0.008463479727136746 
90,0.013946308359718938,0.009838973809825704,0.010209863455424776,0.010496531886860217,18.734991809987726,14.077238995046628,0.09923498091245389,0.01095209996631219 
91,0.02078812948446174,0.015040901008779924,0.01495513189919014,0.01457600571849742,24.10620340253066,15.822812072290025,0.12814779058091902,0.016365526545700428 
92,0.05539598926340907,0.015367856410737395,0.01842404605998698,0.01897075937016446,20.981775061761727,14.781895272670296,0.0809933714188114,0.015999010044334662 
93,0.027620780637142052,0.04123557015650587,0.03781692675470952,0.03179422237722775,21.062552567262536,13.048798062482142,0.15976999371834513,0.03115034782369097 
94,0.011588590391373586,0.009672050281105429,0.007652706728575086,0.008242103666632427,22.054361066670413,13.262455001177706,0.10353667688846784,0.010576455250751238 
95,0.006565260972627474,0.007065170475016696,0.006710763363562429,0.006915717530784893,23.468925103249887,13.588217437235993,0.07181622258611196,0.007510985285143157 
96,0.009100481108334585,0.010665281880985984,0.011029918934333891,0.016417213784994545,25.021005136311505,15.231878400709912,0.08673312098851796,0.01553525475006201 
97,0.009550882097039104,0.00787694314644326,0.008418451962675001,0.007129655041055827,23.875591870601507,14.298976932883035,0.0735455956503026,0.009430613080223037 
98,0.016595499263613336,0.05751129294229903,0.05556335721384759,0.04489086062037373,18.50293193544016,11.366498719244,0.15357806921918246,0.048078984642408076 
99,0.03919259228441109,0.0058940581368539646,0.0061795650421451066,0.005578875064334454,19.191452307403033,12.457828232471162,0.07089305325386981,0.0057517604023297865 
100,0.004694740707209073,0.006099764357038258,0.0063114262286933075,0.005666242264914878,22.622485491634702,14.078088253024282,0.06537628463031328,0.005474739724123978 
101,0.007416764346447907,0.019879783320599625,0.020111315896680065,0.021251804613051206,21.283599172498878,14.96057453432079,0.08960898338457639,0.02075549465044606 
102,0.012787622951939491,0.08261652372904867,0.08123901799754346,0.09919267401693972,21.07887004855573,11.922641832440586,0.13439951388656865,0.10406849705001378 
103,0.027700654402107113,0.014555761346108574,0.014791642034598644,0.01132961577265732,16.625394383550855,11.897298316433465,0.10957792343231051,0.011852373235335634 
104,0.013401146134128794,0.006427653876978646,0.006810244053390196,0.005514217574596358,20.10574364755564,12.909561589368513,0.07814958045707172,0.006237818934752637 
105,0.00437696293044031,0.007187797009967929,0.006748081297162163,0.006617437617006061,20.04976861832767,12.305850089182563,0.08449395471153665,0.007318973879864643 
106,0.004204944469055397,0.0051015074598797444,0.005648831330868613,0.00438362615472343,20.746652228230662,13.356925137887957,0.06599169549191046,0.004326799251224145 
107,0.0029789330655506947,0.005242693499472434,0.005664340731963967,0.0050878870961998945,20.312610733835914,13.87410337579313,0.07467627375023386,0.004927836768470329 
108,0.004352240265496111,0.010245253108618298,0.010043414788828246,0.01241793622398717,18.173824626305993,12.394533356251292,0.07952045859731473,0.01265240987815588 
109,0.0033239842471657816,0.010031508837325731,0.009736943332460038,0.008153671724334543,18.43198071470686,12.398608784359588,0.09216564288278235,0.008926217653106605 
110,0.0070954361834799674,0.01147701058171909,0.013530128416839204,0.013233291276113146,17.375438285764268,12.219315713317974,0.06275883445349421,0.013487789619161106 
111,0.01242804847799672,0.006345025135158012,0.006715637471467615,0.0069605990724575404,16.182610072010437,11.130226942937806,0.06042289552748929,0.006884204593542087 
112,0.02089265456037758,0.010147472739373282,0.009980194643278829,0.008864700942762838,19.499472981889202,12.210501211434062,0.07747742908183711,0.010234535930854527 
113,0.004795660661880957,0.0064514634603500196,0.0069037290482454085,0.006698019528355292,20.236706170611207,12.77893554415491,0.07432581140460784,0.006655410841270903 
114,0.010952885858469845,0.02050241043162673,0.01949765751862742,0.019787028863416368,18.26047238710392,12.171076316075757,0.10494479929013209,0.020449343193721603 
115,0.014049943406875669,0.020793926012113988,0.020646803691623934,0.023309854096532946,19.78274509137297,13.357980498128347,0.08579933732553274,0.023229130589029267 
116,0.011529108200413633,0.06254722339058343,0.05914620715753295,0.05963304190438592,14.465007177850524,9.359664121775772,0.15587335111063397,0.05925694159357135 
117,0.028810066192597857,0.017359638763565697,0.017398273346624075,0.014865838486782012,17.81322475758582,11.652746258525815,0.07062832508522163,0.017752799575820787 
118,0.006381356629528013,0.007223426246177074,0.006696472409041871,0.008535645700261085,14.19059580353515,9.373849873390322,0.05968545207462768,0.00874564378584477 
119,0.010799333818850397,0.00784377828913089,0.008124440752251556,0.008610692975845958,15.48922414396831,10.972133061536635,0.05284694201664113,0.008080472076864353 
120,0.005188258716192318,0.0046803481800375595,0.004836486599532779,0.0036166729050004067,16.391108249311824,11.287035095587303,0.06810925445416101,0.0042604667056478805 
121,0.004499095479276906,0.011944447214157784,0.011688216095095861,0.00931719561033848,15.873761186403698,11.876466398423636,0.06042461966772539,0.010826061188897996 
122,0.01024178029293773,0.011917179293932989,0.01062497873008302,0.012701847630977347,14.669115941537388,9.977805953537336,0.06472951494640214,0.013823352488348206 
123,0.003863688570246185,0.009811441373487008,0.009954033638644777,0.00982667416950278,15.580879171427949,11.757314868053724,0.06851434783951546,0.01044268810240806 
