Epoch,train_loss,val_loss,test_loss,diff_seed_loss,out_of_domain_loss,diff_model_loss,diff_mod_rand_loss,intv_test_loss 
0,1.9724260562339402,0.2028907527354035,0.19981090533919574,0.18070791424527996,21.486484762730495,93.21133018285036,10.836266844608009,2.1619653476013654 
1,0.15761602791661228,0.12301847329225997,0.11136158746563435,0.10170408911155845,15.467567457165645,72.35432894383557,9.976268599448195,1.912861206368079 
2,0.09999885012141684,0.07686703108780614,0.07477331414845009,0.06841568156528961,16.370632162900446,75.3962716027163,10.058887271118147,1.8869561432317112 
3,0.0808596056286302,0.06465979839283402,0.07209864044769335,0.06680227119809179,14.911895723040358,69.90115000049119,10.187747336030958,1.8853874263205797 
4,0.07461675047648675,0.0600678559563609,0.06258629724799647,0.0625850026870792,17.513504668936392,73.54119905717671,9.717161461108738,1.7997198036580855 
5,0.06607819474690284,0.05374246756478248,0.048614522720970915,0.05062331574135186,15.42413307391058,68.01337000560015,9.502798879502844,1.743235626278335 
6,0.05694629699891349,0.05834362468349378,0.0589716660962964,0.055603829901343715,13.961811818757218,64.97294617875014,9.196616352211368,1.7304342632160374 
7,0.060949128215504585,0.048559407422299125,0.046495950634152905,0.049917803632239986,15.685465478540987,65.7110895525897,8.459855126114238,1.6219300760190236 
8,0.06805061555386407,0.04607205206437944,0.04688855404424904,0.04242032074979676,15.719720160776172,65.74162422241643,7.686149923638186,1.5595443481038695 
9,0.04223744880150524,0.04198617785679046,0.04127616420375486,0.041505564727774315,13.982217905760871,63.16633102768101,7.300816490304124,1.5774745308213196 
10,0.036202306077801484,0.02877718340031225,0.02860730962259872,0.026516105370239185,13.349115395863889,62.82464770721272,6.846524735279854,1.5113506241462282 
11,0.03761588460210161,0.0275277606100599,0.024579529779746027,0.023071417811243975,12.846373533282392,63.517469817120585,6.8460417301518195,1.5099939946352643 
12,0.02465872648551312,0.08272131078357298,0.07769704840861259,0.07728507441956932,12.43389364976216,59.024507506843655,6.3054374121501215,1.4374137454962612 
13,0.023438932542128234,0.022453410794242776,0.018507287721801546,0.019963612322743886,10.33236346975391,65.1245184409432,6.104964499629207,1.4333171061298249 
14,0.018231332956709208,0.0385332748536838,0.03216697778930152,0.0342195195139837,10.124756683722559,60.40453297365457,5.857354812404855,1.3923427577284582 
15,0.021148882870241352,0.013701984466944496,0.01215940915784112,0.010446767838233128,11.831538607046092,66.41890677232296,5.7349726435545705,1.4120176025194155 
16,0.016021855536206258,0.035481101192079284,0.031456544339793564,0.03488471741915724,8.884102432878965,60.49790903339162,5.609474322371432,1.38317170340913 
17,0.026279543409614373,0.03385662739354443,0.030887313079915657,0.030471110324039062,8.405220126884878,59.83466770201922,5.412270895608072,1.3233869656550326 
18,0.018134447523290433,0.013293177521855881,0.013314134742134855,0.011487660888796691,7.992165527106137,61.24680491369217,5.5285142372343445,1.385400626431813 
19,0.014382102954462453,0.016467192288435503,0.013142557185371039,0.014828830624262147,7.4420251268653965,58.855351040326056,5.480444053314196,1.3502115524818532 
20,0.019763991093151908,0.010628412920192985,0.010068313137697269,0.008962813110537126,7.736657858744023,62.62757430523634,5.8749532425897195,1.4028163462509544 
21,0.01028146334922922,0.022604020551147543,0.020492537527374764,0.019365476801800875,8.118484012223306,61.154396367818116,5.56122187406809,1.359907979313717 
22,0.019928859370393737,0.1136854763653605,0.10852137454787997,0.10689200775986123,7.251763227272057,58.25730898268521,5.622748536656003,1.4041980032608876 
23,0.03087449566175399,0.016340637793916764,0.015755595832525653,0.013213490781162917,5.817935940709244,59.71404888443649,5.6204320094651505,1.3823281004581165 
24,0.010059681941735713,0.007002497988290755,0.005792273626399249,0.0053040401056307475,6.654273502709255,61.739073273167016,5.75402482287048,1.4165214481403967 
25,0.01858598760450012,0.014823080118724455,0.013912989650248045,0.013927378295458936,7.188704737189334,60.73747166357934,5.7243589480992,1.4441389463514427 
26,0.018349670492832294,0.022194460117554892,0.019601289307914667,0.019497628400002794,9.797491381651385,62.16842410601676,5.490645687591643,1.3602506017812175 
27,0.028092336017862457,0.012831888632822105,0.013060913984114266,0.012611256983436903,9.16076327124451,61.93638503849506,5.781200331143488,1.4450774256110486 
28,0.011468866065997368,0.008287834893427338,0.00783946523376026,0.007535786092201946,10.594479819877458,63.58854626044631,5.657038648732919,1.4070201013283 
29,0.011000245274661927,0.028171204238351857,0.028367297463319317,0.023704035976517445,9.789893522791328,62.303156168200076,5.714808361712915,1.385451665644993 
30,0.05273912810287473,0.2560645114113495,0.2386725157899553,0.24109133614681327,9.767273942898367,54.05132892802358,5.617906403899997,1.4722222786174068 
