Epoch,train_loss,val_loss,test_loss,diff_seed_loss,out_of_domain_loss,diff_model_loss,diff_mod_rand_loss,obsv_test_loss,intv_test_loss,obsv_normal_loss 
0,108935.97966974432,33513.462002199565,29579.3611055194,29411.648417618937,42514.41392054807,31597.60119993782,31620.86062898332,36171.0235892407,33730.77372385779,16935.735361581184 
1,23310.150094696968,20562.670363699894,19070.773894613332,20705.497512480146,25956.593934662997,26325.348698282614,19181.576741089142,35853.47933001,31778.39622395432,14501.52930747956 
2,19521.184614701706,15932.6232838984,15484.141110561623,16719.65163641891,28425.021275521536,21535.343199448853,16142.725472545297,31581.391842036366,27416.247291966214,17259.337493578583 
3,16961.855542732006,15555.347643857069,15499.757564620855,16658.285524411145,26914.39550319457,23539.644841122867,16153.584997231208,30539.63500782919,26985.57292692022,16383.634427434921 
4,16907.811819365532,16158.710044848505,15984.869316697752,16856.37610786301,23375.00040524973,23715.5580493992,16570.22467299009,29927.124176373818,26577.972314211598,15933.329152899087 
5,16792.23018761837,13597.750037414762,14533.66214756451,15152.143180922076,28583.36262335707,23537.23155520553,15207.017324655651,27808.039935842397,24477.160927158475,21973.953388558864 
6,15461.496426669035,14082.027105293142,14398.586787111031,14894.352501555622,26349.767478986072,19060.461011243522,14416.584360796958,29204.72841809559,25107.17842447333,21074.643082828163 
7,15556.401640920929,14773.619780695995,14353.670129998723,14929.253337620317,20736.970527576592,18117.390704596088,14485.561955178111,29265.20555829239,25028.433680711983,17247.01804115784 
8,15522.098129734848,14504.936909876475,14313.257784526282,15018.834673356681,22287.682134427334,19986.87157137519,14680.666375714309,28551.54537637529,24640.764996780203,15311.016315518873 
9,15027.054620916193,17499.100530398457,16604.79423588766,17320.634903031594,17672.115374992438,20334.0220035697,16642.62324597597,31374.138592098476,27300.54781379795,13056.347646188915 
10,14203.411561908144,17541.520044051715,17036.479346522723,17961.568999766678,17855.590396457388,21027.04020222777,16725.510434629447,32096.832762334703,28179.705794791527,11456.704933846324 
11,14395.023430101799,12951.066613901523,13825.159992345836,14324.289290412977,24795.303106388677,18558.040766002625,14172.21351768446,25662.187769882472,22451.853348719367,24110.6994677898 
12,14004.203006628788,13382.072978864519,13771.55908406708,14272.889622868657,17610.5942179287,19853.19293120516,13530.490579598363,26009.96324183757,22884.32351846105,13756.319338212043 
13,13634.230794270834,11336.226292272044,12400.469644816583,12799.94370352976,22159.992653678586,18821.522623521545,12790.504507259853,23240.91404232001,20419.120734920023,22383.73854913926 
14,12725.705721768465,14430.925539569855,16256.616721395387,16579.6206084376,29207.622287676968,25110.222437000273,17314.636485362233,26414.48303847325,23773.527147744247,34367.07980403685 
15,14735.663655598959,12487.329101095274,13647.048531494704,13863.823949497537,24427.308339801053,20920.75941053918,14224.3407493968,24850.209888870715,21895.721273229366,29143.691456431865 
16,12465.998475970644,10399.575431524516,11264.464994049966,11823.48871257159,20111.427153359182,18850.009559488648,11644.906483580067,21402.87915211478,18875.66303528399,23094.423887271343 
17,12064.882649739584,10457.393617323645,11676.505231805908,12062.875832040429,19609.343935409528,18048.46105179578,12159.939649757238,20553.22678978348,18344.449100994258,23293.824282734633 
18,13657.97157611269,11392.342698177416,12665.454822834465,13480.387553307772,20301.72463407998,20757.683832437277,13639.002498056412,20831.55357556481,18984.567336932956,24678.424294163942 
19,11814.9404296875,9813.481635244423,10430.526643817424,10653.176899435646,17497.779770533685,15865.359767188176,10372.929582479701,20842.591226365654,17855.845555891006,15803.450453257918 
20,10885.978560014204,10193.80368189282,11266.59130462322,11484.682856087104,20181.46817112279,17653.06396532646,11572.314580781012,18835.293326509,16672.17451978588,22963.53731378145 
