Epoch,train_loss,val_loss,test_loss,diff_seed_loss,out_of_domain_loss,diff_model_loss,diff_mod_rand_loss,obsv_test_loss,intv_test_loss,obsv_normal_loss 
0,0.6331662086515941,0.23140482001083187,0.2047776310483608,0.1993483920141074,6.9391063979844345,0.29503692525574016,0.224016454387764,0.20987136040563287,0.19626647183205675,0.057528219139865125 
1,0.12358784407490131,0.09009945533755905,0.08688364397813414,0.08609546041245136,8.768809118198945,0.13359494860492446,0.09365268156635018,0.09509590006244144,0.08623189699777464,0.05282016902155395 
2,0.13264204670011884,0.07552643977587664,0.0763021543154415,0.07547678725803957,10.434780986646452,0.1256535027351818,0.08079449651244279,0.08169302921085926,0.07333773095578237,0.05936145100415402 
3,0.14355928473047574,0.18744222560558732,0.19950694768510857,0.1797728590495197,10.017027024720395,0.25466547081305574,0.18255618184973557,0.18016886825675799,0.18454704366848987,0.27389702245134656 
4,0.1272310797393209,0.10243386599511616,0.1040132103279387,0.09781103185075324,8.951359630889959,0.12038711118329175,0.09743479421751004,0.09515777499544882,0.09905606564210814,0.14819388156620333 
5,0.056257108041212305,0.03350254916690064,0.03037501512036774,0.026585120328250868,8.758132230526307,0.02474348863706521,0.02880598451368215,0.030422832495773596,0.03204170333714913,0.026924683831023265 
6,0.04664734979362975,0.05881867521794959,0.05761119167641867,0.05833560263398389,7.422153878091972,0.029688151857854627,0.05258102356925178,0.06156937979875252,0.05321531216401567,0.017772155116933065 
7,0.025591013785963172,0.0221878973651215,0.02025708512296139,0.02039165580258242,7.822433892404305,0.011536303769765078,0.019442346295670165,0.021557228668642382,0.018924065953600612,0.007342978116711763 
8,0.013853532593863994,0.011194581412089141,0.0097685857590935,0.009938115424708549,8.35437789348485,0.006793289975534478,0.009754857280612405,0.010167191653244468,0.009870056737891809,0.0025372580625838024 
9,0.006025747114273889,0.008200942132551415,0.007586091813095146,0.006516724415162233,8.943730356857687,0.004063222567805802,0.006553009076816352,0.006921864665724709,0.007640438169640762,0.004432021150465504 
10,0.006997923025086162,0.004359207191707447,0.003763929952667253,0.003507409551669216,8.805212075593952,0.003492529486483842,0.0035914009550907624,0.003775417161703176,0.004144044423477222,0.002947479295148092 
11,0.004690464145989443,0.024614172178487256,0.023093084211963186,0.024831153106626404,8.485778500956906,0.01611380652634651,0.02379522692418874,0.025509179724758725,0.02441644155967495,0.021053603676841705 
12,0.02078281310208364,0.004681228174229841,0.0038255531711208273,0.0036442969770557276,9.128556690570857,0.0033452079311484086,0.004104148982330536,0.003993799466206638,0.00417765492427411,0.0023705904822739045 
13,0.010752025594807823,0.04478313492228859,0.04393114988720548,0.04549990966466524,8.299772016613947,0.020272929289070873,0.041942459369739504,0.042795269687891574,0.046410613983469774,0.02475334287412143 
14,0.015417853622542074,0.004262341788361625,0.0033561354117429922,0.0030768904564971054,8.842690729149009,0.004860676846156764,0.003636213644855113,0.003533051755778027,0.003650084032524703,0.002262202729981766 
15,0.01359358439968315,0.03256407038866392,0.032656781282923535,0.0319797511582367,10.28195030423862,0.03068408892738916,0.031482831410450274,0.030056582176329005,0.032913599946238034,0.02158733887415405 
16,0.01218951752944673,0.005292547941682074,0.005431179909540982,0.004933398676168555,8.927106752901643,0.0025320276625866002,0.004510568335804011,0.005282451803023136,0.005761785518073203,0.0026831070274849545 
17,0.007156149849558433,0.008529926510387358,0.00748165297394612,0.007661494996952944,9.476385643611428,0.00566554916356603,0.0074867667445234435,0.007946997806484491,0.007532763935509578,0.0045894909627341215 
18,0.005863628932660724,0.007599995933577593,0.007456330267303141,0.007226260790175587,8.63362475454928,0.0029957669994734814,0.006650725676386138,0.007673799460661937,0.006534543751933031,0.00385670509845184 
