Epoch,train_loss,val_loss,test_loss,diff_seed_loss,out_of_domain_loss,diff_model_loss,diff_mod_rand_loss,obsv_test_loss,intv_test_loss,obsv_normal_loss 
0,2.341513659021902,0.35220334749705673,0.3309919516400538,0.34786472488418374,34.158737800582664,0.4059424995899867,0.6489040922996657,0.39383842268402136,0.36813723464116493,0.686127087332261 
1,0.21335278438390093,0.17579351754808317,0.17252325991718528,0.16384201849177057,38.05301443022496,0.15217221530637237,0.6339426438846545,0.15183139252356312,0.15625444142632028,0.11789621452386675 
2,0.14665683080569247,0.17445042913570083,0.15697193977995816,0.17342437799061106,31.100416237634636,0.1913294200067476,0.5214754795103858,0.15889336900376438,0.16722851014908927,0.25931464650630004 
3,0.1384712184186686,0.12690358955979558,0.1337116785565663,0.12634561026916083,30.034902783525606,0.12227808349738326,0.6132664546183769,0.1180345786135398,0.11722399043875668,0.07268775997852898 
4,0.1016016089124605,0.1017020035468745,0.0930326519162479,0.09837890613182802,28.378538901883033,0.10141492652376982,0.5354147000763406,0.09134268982536485,0.0961779226237219,0.05986042015568742 
5,0.11038481549776132,0.09611396653602058,0.08789498173831707,0.09219469322271324,29.181716215625116,0.11372624317775278,0.5075980437411551,0.09033440911350911,0.08959058922936566,0.06433860791322417 
6,0.08230794531603654,0.08496783564954787,0.07535638147418114,0.08378883249915979,27.236143059150326,0.09396172005421413,0.5547442869843381,0.08420770211250367,0.08412173438918219,0.07189563635589885 
7,0.08808464737023425,0.08177921235389679,0.07743598477210412,0.0827681193877876,28.28417839987743,0.0886514273266624,0.5196165669668968,0.08474784411948666,0.08590130466841277,0.04792709992824635 
8,0.06801255325571577,0.07107818764229516,0.06563011572050136,0.06984121740854825,24.908437915033492,0.07842540053895135,0.4839230579094448,0.06558001544764025,0.07053766239897039,0.05652878703200628 
9,0.07208908760786113,0.07704310024716914,0.06567244006164133,0.07431380738123683,25.224905930666843,0.08551553097744743,0.5018790519676856,0.07131736658602267,0.0773217570541485,0.06495536391269036 
10,0.06826825706274108,0.06771301706287937,0.07558444254786699,0.07147062149324736,21.620602457222187,0.08367432170699907,0.5081589316591846,0.06403969451925792,0.07285074602458827,0.04110806983316682 
11,0.06564777074593374,0.06799357369693798,0.06538285825682325,0.0693124556823703,20.10718393698343,0.06767969348994657,0.5294714761108398,0.06164666905724938,0.07059862106439993,0.0287180662178498 
12,0.06900479272713489,0.07425972553643471,0.0733574146673731,0.06884795321000856,22.06255358517806,0.06596469376051388,0.47334593147845255,0.06684479535863445,0.07598955283110839,0.02407086245218899 
13,0.07407446572677034,0.08879876966032388,0.07822808195280927,0.08118353573594757,21.89469908777691,0.06992841796397227,0.4878168070139708,0.09052679013680631,0.08874670879733734,0.02937756520051238 
14,0.07515063581663664,0.057676247555916244,0.05505579389275558,0.059805883711522984,19.774450468530148,0.058630223306718854,0.3863637788955067,0.06431640494558138,0.06568077176657283,0.04266076244356296 
15,0.0732152601509976,0.1086809609675604,0.10272885120685753,0.10828319641947562,16.847214969775592,0.12298734714676982,0.4475649333313647,0.11257874288653795,0.1193411438866244,0.1435493484525253 
16,0.10269554750817461,0.06350496245321303,0.07132072557190662,0.06773197038489644,16.29938789573792,0.07167258590823025,0.43745922528035097,0.07375861228446698,0.07614710920761354,0.05328963251985215 
17,0.08362230953273618,0.09392698403623713,0.08395332380038843,0.08870065325475172,15.258877811414793,0.06262291275201406,0.49984759406271595,0.08449222804803919,0.08527903133042085,0.03838405392341073 
18,0.08269267308412853,0.04597712433061337,0.0486974064840378,0.04774568231737628,13.259632481966657,0.03604644899616578,0.3867444699104725,0.03416486280435578,0.04599614676087569,0.034940683744984116 
19,0.037401352142985685,0.04306225382567261,0.04176653226184711,0.040779295888616375,14.597645377215082,0.036407466651108854,0.3797072458095648,0.03521181539597582,0.04051036100365639,0.015307035041720419 
20,0.03842600644654312,0.07404261856241601,0.07661993612719083,0.0695503418390345,14.610582883587602,0.07801618350880588,0.36624439195708974,0.08494715936450703,0.08292480078827005,0.05612049587934022 
21,0.03756265809484334,0.0418268788090567,0.039377794809244,0.039895423508391474,14.623502806579683,0.041519796566675815,0.3511463504861979,0.03180764381295766,0.041030258178463085,0.03608350581021824 
22,0.02493852403087217,0.027611967781171625,0.026835815818910074,0.026080062148066577,14.398537772071036,0.025490435513491328,0.32182404244428825,0.02023057320154762,0.026765745501809234,0.01590638352300715 
23,0.025694082157287718,0.03468707059976634,0.033932587449265646,0.030762738878531308,11.92158753115326,0.0346458049008513,0.31174350184310595,0.030438784674892538,0.03482190096021913,0.01489322487863678 
24,0.03647776737290604,0.03451518959350573,0.03524458708849841,0.032820595910029525,14.360123287006497,0.03193159576863565,0.27846291743002494,0.03290269288095331,0.03881915767598745,0.03204601826528801 
25,0.03668485650533429,0.1288207355725793,0.12728137090920633,0.12796844465155485,15.489293099224167,0.09949565618178084,0.3540061000035166,0.12847538324878513,0.12974018307789875,0.1735600083473628 
26,0.05310954895156266,0.03811641926155499,0.04357756395311993,0.03745379023458739,12.699726985512118,0.05455240602421796,0.27280922242938477,0.031054280298873808,0.037945226277338095,0.03879765745919812 
27,0.02419403236038334,0.03392605920581174,0.03162960829555889,0.030219222224986107,12.00823203808298,0.029650295776756864,0.2966631244272719,0.02680980464238587,0.03153174675332835,0.01551638804656994 
28,0.021240650180102835,0.025239994986174352,0.0250951103052825,0.025940418307002007,13.505639982391205,0.025218066245168026,0.2681410695349426,0.02026692871871987,0.025081497729396142,0.018539176406705594 
29,0.018214259734756495,0.02206924492057362,0.024290053870172516,0.022422891348215623,14.274187591110715,0.026390291989185542,0.23220761175404067,0.015880381131123934,0.020510585023497896,0.013536002068271857 
30,0.02775470786604494,0.026372240087497625,0.026256035324160445,0.024257729721995906,14.667901465003954,0.021627581123961903,0.26846345048745535,0.01891205877376887,0.023196525919758938,0.018482585407644515 
