Epoch,train_loss,val_loss,test_loss,diff_seed_loss,out_of_domain_loss,diff_model_loss,diff_mod_rand_loss,obsv_test_loss,intv_test_loss,obsv_normal_loss 
0,107.51233621912472,0.030151773488024548,0.027509653059896663,0.029499055232226967,0.3186697107009531,0.030481800052228208,0.028750370178393495,0.033075431396893694,0.031789350301478406,0.0134896788128317 
1,0.017205149317195526,0.0019258041092689382,0.001856405967523137,0.002025419211946428,0.14804716666677267,0.0023787880718373344,0.001987003052541695,0.0021177370397053893,0.001959755029842199,0.0013582236234578886 
2,0.0012688130020361507,0.0005883882640773663,0.0006167819834647364,0.0005911404468206456,0.13400433037316542,0.0008220552159837098,0.0006342172182339709,0.0006987703740669531,0.0006521102294282173,0.0005250217198845349 
3,0.0005932419501760071,0.0006225164798605773,0.0006780951595929865,0.0005615586438216268,0.13319885958571104,0.0006346761615714058,0.0005305382454389474,0.0005929552275265451,0.0006246021336919512,0.0003641250494256383 
4,0.00038580583680992606,0.0012724854109223492,0.0013494309181260177,0.0012337004070723195,0.1306855614070082,0.0011364492524735396,0.001164648759237025,0.0012296882281734724,0.0012090098152984865,0.00111443890233204 
5,0.00048542180483116573,0.000383821211952535,0.00040658864121521926,0.00035893820517958377,0.11430308679846349,0.0005144880488369381,0.0003955261300361599,0.00044993576234264766,0.00037866110842878697,0.00025278888364846353 
6,0.0008369031815108787,0.00040931833512634815,0.00039089531798607724,0.0003767686988794594,0.10342744827637217,0.0004026523664651904,0.00037034289237635674,0.00042539007677260085,0.0003478894328218303,0.0003218097417266108 
7,0.0007526420021983513,0.0008732883378656374,0.0008109605811882324,0.0008167357355050626,0.09877370812834124,0.0008515183312847512,0.0007842732924182201,0.0008078731465793681,0.0007298781759891426,0.0006513297785495524 
8,0.0007013683519317331,0.002571672601051331,0.0023001138740477876,0.0024214928353685538,0.09972629197701463,0.002706510928313946,0.0024992743962066015,0.0025693374344991755,0.0025760724834544817,0.0022545473075006157 
9,0.0006963210868310522,0.00037186069257182276,0.00042825534678639897,0.0003365312784299022,0.10946437333204086,0.0004008126559201628,0.00032763152156258,0.0003463558372022817,0.0003714478593028616,0.00023284308482834603 
10,0.008743336170895915,0.011342364685616405,0.011138134961624423,0.011002236901840661,0.09480050083831884,0.0113017138496798,0.010439268356916727,0.011743689032591646,0.011261845551111037,0.010609276211820543 
11,0.05105473727665164,0.3986324531046881,0.3922800844328271,0.38477199359238146,0.6639132959842682,0.39470565117150547,0.3939599156305194,0.38925249138846996,0.37768405126407745,0.3922967903763056 
12,0.29687151386204996,0.0348294003444284,0.032159165014761834,0.0315118900065354,0.33790566013986245,0.034584147985529855,0.035067853003907655,0.03349921624566923,0.03235934061418811,0.021045316259289393 
13,0.05006778225387362,0.0071769008129114005,0.006366802962931817,0.006836625717602146,0.12981556444143644,0.005617577441676985,0.00653607415613078,0.005953326638009457,0.006175250222557225,0.005564988246245775 
14,0.22910054929018248,0.0729916929350131,0.07428837250090307,0.06971504251565784,0.33744502532482146,0.06974670443776995,0.07293516178708523,0.07188796499092132,0.06978024380747229,0.06585625081136823 
15,0.04404851441116383,0.08979882592749265,0.08986792849894198,0.08507019539643079,0.2530390519304492,0.0812759842760861,0.08183696215227246,0.0874676119768992,0.08654612388834357,0.07801234656292945 
16,0.022760572723310554,0.05804368284606123,0.05890426611810754,0.05653229455940163,0.3610184495039284,0.053234851764973425,0.0540861309910033,0.05369537843438593,0.05328278661488002,0.04945768810965819 
17,0.008699340299106992,0.0003350815184482296,0.00025468766415239467,0.0003156509575783275,0.12612493918155088,0.00040758247904159364,0.0002934632855467498,0.0003109333795437124,0.00030808558196440575,0.00018919108427508036 
18,0.0022372868920545884,0.0015434456018233,0.0015456945446850215,0.0014254653536263503,0.11886008460828452,0.0013671185390339816,0.0015107485783300944,0.0015413104057515738,0.0015260323200200218,0.001387393757177051 
19,0.0055669621832555895,0.0034356329756863287,0.003243588020349206,0.003156923945942253,0.12836159230803607,0.003354158702211862,0.0031376854643967817,0.0036042608947318513,0.0033962501773348776,0.0028177420764332055 
20,0.3336080676385653,0.3932005227931141,0.3562667452347442,0.35896759350970386,0.14575152196435373,0.3819604764513497,0.4145418710571321,0.4154880555878044,0.40717082728093373,0.29340960843412905 
21,0.18812073377723043,0.07670021138674606,0.07074709383004422,0.07151738788909279,0.19995031933125573,0.06420501611999498,0.0671107929901409,0.06870065956117469,0.06941775941511151,0.05163688799412921 
22,0.1214596017433161,0.0368071897337682,0.039291610387905775,0.034966511311518844,0.3221534910645278,0.02730881930686155,0.029517232605765456,0.03526964601080545,0.03289847893590195,0.017490773172816262 
23,0.09920397655205858,0.01839873916246385,0.016772521110906383,0.01669928620642895,0.07056686919252388,0.016147748998839234,0.01762408916524146,0.017531060374611114,0.016764669844851598,0.011864354923483915 
24,0.024638880408460725,0.006077803602343516,0.006005913010974634,0.005923454717572895,0.11565517710399581,0.006273853779486672,0.005675861016585259,0.006343270503013628,0.006385520381161768,0.004515761117778311 
25,0.03254008577134686,0.008197552862669303,0.007146901599521193,0.007877466082769388,0.08720791323119192,0.008184440797536809,0.00911674529301672,0.008858319083046809,0.008231699690928507,0.007092137085426657 
26,0.012936244975373318,0.0019717029724981533,0.0019094195093849623,0.0019330132509057876,0.07628993022907525,0.0020926819933374647,0.002063665301153378,0.0019438564268129993,0.0017423706934569054,0.0020263937423660536 
27,1.122926421738653,1.6698116867442554,1.6272547680909824,1.5957342037070776,0.8686540222553304,1.8802120067104988,1.7120530787317838,1.692195822780137,1.6042742444885663,1.8095961037019734 
28,2.4180558178376295,0.06938782699823302,0.06825186589060145,0.06333972814265872,0.17706995978392662,0.06099564692826243,0.06653055162189411,0.06603066490695346,0.06532766896489192,0.05059503987617791 
29,0.008934925926785747,0.002358844380101396,0.0021850601968779098,0.002224218403294799,0.022217912504012928,0.0034740186257768073,0.002192711599440372,0.0027259028012340423,0.002100875419935619,0.001973326617051498 
30,0.0012475079142446207,0.002124042712328244,0.0018064940263058007,0.0018182202651223632,0.024613552472903394,0.0029481409946092753,0.0016710360162396683,0.002125282296954538,0.001566333535251033,0.001393193463474745 
31,0.001433732017617193,0.0007266424585557413,0.00045056191405617736,0.0005629742183227791,0.016243400651874254,0.001695069691784738,0.0005615163086040412,0.0009039791281611542,0.0004874947593052639,0.00037030001760285814 
32,0.0005820806203921551,0.0007202634234757473,0.00039834453231984903,0.0005475658587602083,0.013746332877635723,0.0016104784749695683,0.0005667409898233018,0.0008936928503462696,0.000483627743073157,0.0003282571711242781 
33,0.0004785721493218179,0.0006912740997843988,0.0005086595576964707,0.0005662982933718013,0.013416202700027498,0.0016543728704127717,0.0006038078729252447,0.0009152264377771643,0.0005629900670392089,0.0005351942526758648 
34,0.000428743578871063,0.00038600560216259006,0.00026994816358233545,0.0002874128873081645,0.011979299343191087,0.0011888868534952054,0.00026906663807312726,0.0005553557950406685,0.0002713708882438368,0.00020476751845126273 
35,0.000417447297712153,0.00038731989729664444,0.0002865641905858259,0.0003062270688678836,0.011711069927114294,0.0011105972859586472,0.00028027712587208955,0.0005276052695407997,0.00027845891833567295,0.00022564869827328948 
36,0.0002539826601798378,0.0002797231633384298,0.00014875754954927188,0.0001940970843352261,0.011838610004197107,0.0010443815174803603,0.00015682625760382506,0.0004249160172548727,0.00014822868255578214,0.00012310420320136472 
37,0.0010317234288474235,0.0006700673850718885,0.0005003444398850357,0.0005616700929240324,0.01385077993851155,0.0013983373429364292,0.0004948503871055436,0.0007589243091642857,0.00044576216794666834,0.0004137089684081729 
38,0.00035835785643994865,0.00023124616070870413,0.00014193824523115635,0.00015742254601354945,0.010192169691377786,0.0009074693605289212,0.00014616288519027877,0.00035178752338833874,0.00014300396747421473,0.00010290725766390097 
39,0.00018667065556986597,0.0001803891436995602,9.771578859524905e-05,0.0001297442013892578,0.011127348065259866,0.0008262225079088239,9.634528977767332e-05,0.000290343028762436,9.059702969534555e-05,7.666144098038786e-05 
40,0.000799235045688516,0.0007650190194221472,0.0006572255117417728,0.0006828958510304801,0.009473684648633934,0.001389165369539114,0.0006183961946735508,0.00089295833928918,0.0006495086880822783,0.0005516980974789476 
41,0.0013050809831122133,0.00023405024282207402,0.00012421954318091999,0.0001603580520823016,0.009589218282839283,0.0008863257328266627,0.0001270242965547368,0.0003516220120000071,0.00012889857478876366,9.410568021121435e-05 
42,0.00027087579082669407,0.00019703031341325388,0.00011407087352482551,0.0001423017594133853,0.011347104431508341,0.0008471999153916841,0.00010887383799854433,0.00031229458768939364,0.00010944171272421954,7.418341208540369e-05 
43,0.00036336759931697145,0.0003405466427809895,0.0002565665143710147,0.00027722584717412244,0.010518276127200807,0.0009151854203373659,0.00025019072435679846,0.000410142791151884,0.00022142722647549816,0.0002597649263625499 
44,0.001134098323360156,0.00027093010745981395,0.00022066597839713926,0.0002457183067235746,0.01268967911353684,0.0008167547517368803,0.0001910818195392494,0.00036056959549023306,0.00020276018811273388,0.00014133669228613143 
45,0.0004707826402877937,0.0003593350831215503,0.00030980030243679517,0.0003078841211099643,0.009692720548977378,0.0008956563315805397,0.00028531237662537024,0.0004279178361684899,0.00031547058106662005,0.0002679278148789308 
46,0.00958150220839977,0.019381620283173914,0.02043301081750542,0.018994272365234793,0.0744921060334891,0.01701916451647412,0.017620676473365165,0.018757212601427455,0.018016651320504024,0.016848370529362 
47,0.030087485611368196,0.003577631397686976,0.0033125567869622804,0.0032962005349399985,0.010014306705415947,0.004030997110101453,0.0034938244505028707,0.0032988715092724307,0.0032383529813960195,0.0027488187844428467 
