Epoch,train_loss,val_loss,test_loss,diff_seed_loss,out_of_domain_loss,diff_model_loss,diff_mod_rand_loss,obsv_test_loss,intv_test_loss,obsv_normal_loss 
0,4.760730339947975,0.7724781461594432,0.7508586363780156,0.7469272256961145,0.6483766047881252,0.8415843733893211,0.8546024230871353,0.6904546796873319,0.85800832993025,0.44870796037399235 
1,0.2743577088977238,0.2732335408099033,0.2708510998359633,0.2741559097596022,0.2563797699100412,0.3474549891538231,0.48604515574175833,0.24182322740334997,0.27200926495124805,0.27878843233579576 
2,0.09888752410364704,0.09024959023860607,0.06852064474702185,0.08162372763383659,0.36808091788163183,0.10059640875571603,0.2924140905750398,0.06091422250420706,0.08293160338800973,0.0347324685559947 
3,0.20295828523530596,0.092092547476039,0.08767038916211195,0.08600435228389453,0.23260991593083985,0.09736956157619261,0.2423155038582941,0.07571255704595217,0.09466146357053873,0.035173891980240235 
4,0.03880203397729377,0.029954897501688522,0.026393859227570832,0.029770434126526715,0.19063112623444653,0.0480022659707501,0.20874790176784402,0.012929795989002634,0.032872445593437404,0.007564411448693642 
5,0.07825631863935004,0.08329808577209263,0.06992319964316668,0.08069824514075087,0.5761116006038517,0.09664262401259478,0.27287138353724744,0.054893249333593984,0.08458904691283849,0.01722778841679773 
6,0.026603461623325886,0.022949080735755228,0.02009338751234482,0.021430365279890166,0.14973330691851316,0.04038778721714227,0.21563608540518048,0.008703395905354627,0.022747643477875102,0.0049936046938160675 
7,0.05905325122126449,0.03665879249230075,0.03395166359614896,0.03629704786509359,0.123291106273585,0.047938033680065925,0.18821644186052458,0.023662691323906283,0.0373550114358693,0.02484076165965803 
8,0.049560505519338854,0.039764662642776706,0.029624490899720572,0.03581753745790146,0.26368720036017235,0.044048610691236334,0.19274943872558908,0.016057279193585926,0.03444563263589239,0.008231233125813909 
9,0.07664449982588518,0.020455030252113617,0.019763619254448903,0.021164131208781512,0.1740467183998327,0.02714020264609047,0.18534013269211033,0.012640375738337184,0.021493237062371405,0.01041503035716591 
10,0.019800496705680747,0.04135463379374945,0.043195581128034156,0.0434069617850161,0.13676563783808576,0.05221115728436363,0.19334561136925005,0.03715286283523672,0.04379272087375767,0.03788462720599739 
11,0.020798278974049907,0.029550844757981705,0.028874703090205383,0.028563392964501944,0.15037258287088803,0.040409265400777626,0.17576592720872738,0.02141739434547968,0.02883339173583792,0.01697814683706156 
12,0.025043406287405753,0.034395777126019586,0.03238838488448989,0.032978571202747775,0.154060126012721,0.03718371829978171,0.18084650195094712,0.025979194255049264,0.034403597922161036,0.024323045267324518 
13,0.02490483640223939,0.015342717464198094,0.013535004952232378,0.01364395456842098,0.22603499579919367,0.021458477258544526,0.15599756738011586,0.0070000838616507185,0.014218674545490018,0.004635683657994605 
14,0.0188163118847032,0.07259395677357361,0.07233496110332756,0.06923594220998142,0.3134687681638752,0.09422993710848857,0.20710904947681782,0.06215811611454569,0.0696518083092144,0.05253940795901144 
15,0.035890660365112126,0.025665574548515875,0.025793626718960364,0.02440942413140641,0.1637909018049834,0.027770815748669263,0.15776870846780577,0.018243542504434627,0.02461690977882256,0.013099365634383986 
